shipment_id,vehicle_id,distance_km,fuel_efficiency_kmpl,fuel_consumption_l,co2_emission_kg,carbon_intensity,estimated_delivery,eta_status,sustainability_score,green_shipment,sustainability_category
SHP007176,VEH008,503.16,8,62.9,168.57,0.335,2025-02-01 00:48,On Time,70,Yes,Average
SHP007177,VEH034,1008.64,12,84.05,225.25,0.223,2025-05-24 07:30,In Transit,50,No,Poor
SHP007178,VEH003,1158.46,8,144.81,388.09,0.335,2025-07-15 18:00,Long Distance,50,No,Poor
SHP007179,VEH008,717.52,8,89.69,240.37,0.335,2025-02-12 18:00,Long Distance,50,No,Poor
SHP007180,VEH014,1151.85,12,95.99,257.25,0.223,2025-09-22 03:00,On Time,50,No,Poor
SHP007181,VEH003,559.14,8,69.89,187.31,0.335,2025-09-25 03:36,On Time,50,No,Poor
SHP007182,VEH003,661.09,8,82.64,221.48,0.335,2025-03-02 09:00,In Transit,50,No,Poor
SHP007183,VEH008,935.78,8,116.97,313.48,0.335,2025-12-02 03:36,On Time,50,No,Poor
SHP007184,VEH008,1447.55,8,180.94,484.92,0.335,2025-08-20 06:00,Long Distance,50,No,Poor
SHP007185,VEH018,1643.08,12,136.92,366.95,0.223,2025-09-24 03:00,On Time,50,No,Poor
SHP007186,VEH008,952.21,8,119.03,319.0,0.335,2025-05-28 00:48,On Time,50,No,Poor
SHP007187,VEH023,941.47,12,78.46,210.27,0.223,2025-11-06 03:00,On Time,50,No,Poor
SHP007188,VEH003,2229.34,8,278.67,746.84,0.335,2025-02-24 00:48,On Time,50,No,Poor
SHP007189,VEH036,1550.84,8,193.86,519.54,0.335,2025-10-08 03:36,On Time,50,No,Poor
SHP007190,VEH018,979.32,12,81.61,218.71,0.223,2025-09-23 00:40,On Time,50,No,Poor
SHP007191,VEH014,1294.29,12,107.86,289.06,0.223,2025-12-06 03:00,On Time,50,No,Poor
SHP007192,VEH029,1326.39,12,110.53,296.22,0.223,2025-09-11 03:00,On Time,50,No,Poor
SHP007193,VEH003,1809.32,8,226.16,606.11,0.335,2025-07-30 00:48,On Time,50,No,Poor
SHP007194,VEH018,1303.73,12,108.64,291.16,0.223,2025-02-19 15:00,Long Distance,50,No,Poor
SHP007195,VEH023,537.75,12,44.81,120.09,0.223,2025-07-02 07:30,In Transit,70,Yes,Average
SHP007196,VEH034,1142.01,12,95.17,255.06,0.223,2025-02-22 03:00,On Time,50,No,Poor
SHP007197,VEH003,1011.97,8,126.5,339.02,0.335,2025-04-23 09:00,In Transit,50,No,Poor
SHP007198,VEH029,1720.36,12,143.36,384.2,0.223,2025-02-17 03:00,On Time,50,No,Poor
SHP007199,VEH036,1595.73,8,199.47,534.58,0.335,2025-12-22 00:48,On Time,50,No,Poor
SHP007200,VEH008,768.94,8,96.12,257.6,0.335,2025-10-27 18:00,Long Distance,50,No,Poor
SHP007201,VEH014,258.83,12,21.57,57.81,0.223,2025-03-27 15:00,Long Distance,100,Yes,Excellent
SHP007202,VEH018,1655.06,12,137.92,369.63,0.223,2025-04-19 00:40,On Time,50,No,Poor
SHP007203,VEH018,2502.38,12,208.53,558.86,0.223,2025-08-07 03:00,On Time,50,No,Poor
SHP007204,VEH029,810.63,12,67.55,181.03,0.223,2025-12-25 00:40,On Time,50,No,Poor
SHP007205,VEH034,584.15,12,48.68,130.46,0.223,2025-12-20 03:00,On Time,70,Yes,Average
SHP007206,VEH014,934.44,12,77.87,208.69,0.223,2025-02-09 03:00,On Time,50,No,Poor
SHP007207,VEH018,1552.35,12,129.36,346.68,0.223,2025-05-19 03:00,On Time,50,No,Poor
SHP007208,VEH023,444.62,12,37.05,99.29,0.223,2025-12-21 03:00,On Time,85,Yes,Good
SHP007209,VEH014,2045.17,12,170.43,456.75,0.223,2025-12-12 15:00,Long Distance,50,No,Poor
SHP007210,VEH014,1049.42,12,87.45,234.37,0.223,2025-06-03 15:00,Long Distance,50,No,Poor
SHP007211,VEH023,961.46,12,80.12,214.72,0.223,2025-04-27 07:30,In Transit,50,No,Poor
SHP007212,VEH018,1334.85,12,111.24,298.12,0.223,2025-12-16 03:00,On Time,50,No,Poor
SHP007213,VEH029,305.8,12,25.48,68.29,0.223,2025-03-20 00:40,On Time,85,Yes,Good
SHP007214,VEH023,1378.92,12,114.91,307.96,0.223,2025-11-06 15:00,Long Distance,50,No,Poor
SHP007215,VEH008,261.0,8,32.62,87.42,0.335,2025-06-15 00:48,On Time,85,Yes,Good
SHP007216,VEH034,1227.86,12,102.32,274.22,0.223,2025-05-20 03:00,On Time,50,No,Poor
SHP007217,VEH018,927.54,12,77.3,207.16,0.223,2025-04-06 03:00,On Time,50,No,Poor
SHP007218,VEH003,1229.78,8,153.72,411.97,0.335,2025-05-11 18:00,Long Distance,50,No,Poor
SHP007219,VEH023,1246.64,12,103.89,278.43,0.223,2025-12-28 03:00,On Time,50,No,Poor
SHP007220,VEH036,967.74,8,120.97,324.2,0.335,2025-01-21 00:48,On Time,50,No,Poor
SHP007221,VEH036,1771.55,8,221.44,593.46,0.335,2025-05-02 06:00,Long Distance,50,No,Poor
SHP007222,VEH029,596.75,12,49.73,133.28,0.223,2025-05-15 00:40,On Time,70,Yes,Average
SHP007223,VEH008,634.64,8,79.33,212.6,0.335,2025-05-10 09:00,In Transit,50,No,Poor
SHP007224,VEH029,1654.43,12,137.87,369.49,0.223,2025-07-20 03:00,On Time,50,No,Poor
SHP007225,VEH036,1806.84,8,225.86,605.3,0.335,2025-05-05 03:36,On Time,50,No,Poor
SHP007226,VEH008,733.32,8,91.66,245.65,0.335,2025-07-24 03:36,On Time,50,No,Poor
SHP007227,VEH008,845.1,8,105.64,283.12,0.335,2025-11-17 09:00,In Transit,50,No,Poor
SHP007228,VEH029,1472.97,12,122.75,328.97,0.223,2025-12-24 03:00,On Time,50,No,Poor
SHP007229,VEH008,1003.45,8,125.43,336.15,0.335,2025-10-24 00:48,On Time,50,No,Poor
SHP007230,VEH036,1670.38,8,208.8,559.58,0.335,2025-05-26 06:00,Long Distance,50,No,Poor
SHP007231,VEH018,1536.03,12,128.0,343.04,0.223,2025-11-11 00:40,On Time,50,No,Poor
SHP007232,VEH014,1161.86,12,96.82,259.48,0.223,2025-08-24 03:00,On Time,50,No,Poor
SHP007233,VEH034,1577.25,12,131.44,352.26,0.223,2025-12-01 07:30,In Transit,50,No,Poor
SHP007234,VEH023,2404.35,12,200.36,536.96,0.223,2025-02-03 07:30,In Transit,50,No,Poor
SHP007235,VEH008,908.52,8,113.56,304.34,0.335,2025-08-29 09:00,In Transit,50,No,Poor
SHP007236,VEH003,470.88,8,58.86,157.74,0.335,2025-09-04 18:00,Long Distance,70,Yes,Average
SHP007237,VEH036,1748.82,8,218.6,585.85,0.335,2025-12-04 03:36,On Time,50,No,Poor
SHP007238,VEH014,1041.07,12,86.76,232.52,0.223,2025-12-29 07:30,In Transit,50,No,Poor
SHP007239,VEH036,967.74,8,120.97,324.2,0.335,2025-03-30 00:48,On Time,50,No,Poor
SHP007240,VEH023,903.26,12,75.27,201.72,0.223,2025-02-20 00:40,On Time,50,No,Poor
SHP007241,VEH018,1489.19,12,124.1,332.59,0.223,2025-04-30 03:00,On Time,50,No,Poor
SHP007242,VEH018,286.9,12,23.91,64.08,0.223,2025-04-05 03:00,On Time,85,Yes,Good
SHP007243,VEH003,1290.25,8,161.28,432.23,0.335,2025-01-10 00:48,On Time,50,No,Poor
SHP007244,VEH008,1527.98,8,191.0,511.88,0.335,2025-06-10 18:00,Long Distance,50,No,Poor
SHP007245,VEH023,287.06,12,23.92,64.11,0.223,2025-10-11 00:40,On Time,85,Yes,Good
SHP007246,VEH034,2641.75,12,220.15,590.0,0.223,2025-01-18 01:00,Long Distance,50,No,Poor
SHP007247,VEH003,1215.73,8,151.97,407.28,0.335,2025-07-09 18:00,Long Distance,50,No,Poor
SHP007248,VEH003,1754.14,8,219.27,587.64,0.335,2025-08-15 09:00,In Transit,50,No,Poor
SHP007249,VEH003,1392.76,8,174.1,466.59,0.335,2025-03-02 00:48,On Time,50,No,Poor
SHP007250,VEH029,1142.62,12,95.22,255.19,0.223,2025-12-05 01:00,Long Distance,50,No,Poor
SHP007251,VEH003,459.83,8,57.48,154.05,0.335,2025-01-06 00:48,On Time,70,Yes,Average
SHP007252,VEH008,1196.46,8,149.56,400.82,0.335,2025-06-08 09:00,In Transit,50,No,Poor
SHP007253,VEH014,2219.48,12,184.96,495.69,0.223,2025-04-10 07:30,In Transit,50,No,Poor
SHP007254,VEH034,1567.62,12,130.64,350.12,0.223,2025-11-23 00:40,On Time,50,No,Poor
SHP007255,VEH036,1669.88,8,208.74,559.42,0.335,2025-12-19 18:00,Long Distance,50,No,Poor
SHP007256,VEH018,868.38,12,72.36,193.92,0.223,2025-04-04 03:00,On Time,50,No,Poor
SHP007257,VEH003,674.79,8,84.35,226.06,0.335,2025-02-07 00:48,On Time,50,No,Poor
SHP007258,VEH003,15.64,8,1.96,5.25,0.336,2025-07-17 09:00,In Transit,100,Yes,Excellent
SHP007259,VEH023,2045.34,12,170.44,456.78,0.223,2025-10-25 15:00,Long Distance,50,No,Poor
SHP007260,VEH018,132.19,12,11.02,29.53,0.223,2025-05-05 03:00,On Time,100,Yes,Excellent
SHP007261,VEH003,1224.26,8,153.03,410.12,0.335,2025-08-11 03:36,On Time,50,No,Poor
SHP007262,VEH034,832.74,12,69.4,185.99,0.223,2025-03-30 00:40,On Time,50,No,Poor
SHP007263,VEH036,1888.19,8,236.02,632.53,0.335,2025-04-29 00:48,On Time,50,No,Poor
SHP007264,VEH014,1469.05,12,122.42,328.09,0.223,2025-02-18 00:40,On Time,50,No,Poor
SHP007265,VEH034,933.95,12,77.83,208.58,0.223,2025-11-10 00:40,On Time,50,No,Poor
SHP007266,VEH036,1700.37,8,212.55,569.63,0.335,2025-05-01 00:48,On Time,50,No,Poor
SHP007267,VEH029,703.6,12,58.63,157.13,0.223,2025-05-31 15:00,Long Distance,70,Yes,Average
SHP007268,VEH008,382.38,8,47.8,128.1,0.335,2025-04-01 00:48,On Time,70,Yes,Average
SHP007269,VEH034,461.77,12,38.48,103.13,0.223,2025-07-31 00:40,On Time,70,Yes,Average
SHP007270,VEH014,1564.82,12,130.4,349.47,0.223,2025-10-03 15:00,Long Distance,50,No,Poor
SHP007271,VEH023,764.2,12,63.68,170.66,0.223,2025-04-17 00:40,On Time,70,Yes,Average
SHP007272,VEH029,1127.13,12,93.93,251.73,0.223,2025-07-17 07:30,In Transit,50,No,Poor
SHP007273,VEH014,201.02,12,16.75,44.89,0.223,2025-09-17 07:30,In Transit,100,Yes,Excellent
SHP007274,VEH018,747.38,12,62.28,166.91,0.223,2025-04-01 00:40,On Time,70,Yes,Average
SHP007275,VEH014,1291.49,12,107.62,288.42,0.223,2025-04-02 07:30,In Transit,50,No,Poor
SHP007276,VEH023,1008.41,12,84.03,225.2,0.223,2025-06-19 03:00,On Time,50,No,Poor
SHP007277,VEH034,918.73,12,76.56,205.18,0.223,2025-04-16 07:30,In Transit,50,No,Poor
SHP007278,VEH034,1742.84,12,145.24,389.24,0.223,2025-03-27 07:30,In Transit,50,No,Poor
SHP007279,VEH018,814.56,12,67.88,181.92,0.223,2025-11-08 07:30,In Transit,50,No,Poor
SHP007280,VEH023,2635.71,12,219.64,588.64,0.223,2025-05-09 03:00,On Time,50,No,Poor
SHP007281,VEH036,390.8,8,48.85,130.92,0.335,2025-05-26 03:36,On Time,70,Yes,Average
SHP007282,VEH014,1259.3,12,104.94,281.24,0.223,2025-02-19 03:00,On Time,50,No,Poor
SHP007283,VEH003,1292.91,8,161.61,433.11,0.335,2025-05-14 03:36,On Time,50,No,Poor
SHP007284,VEH034,1881.75,12,156.81,420.25,0.223,2025-04-16 03:00,On Time,50,No,Poor
SHP007285,VEH008,1590.12,8,198.76,532.68,0.335,2025-05-21 18:00,Long Distance,50,No,Poor
SHP007286,VEH036,304.71,8,38.09,102.08,0.335,2025-04-21 06:00,Long Distance,70,Yes,Average
SHP007287,VEH018,544.45,12,45.37,121.59,0.223,2025-12-09 00:40,On Time,70,Yes,Average
SHP007288,VEH034,1913.6,12,159.47,427.38,0.223,2025-08-20 03:00,On Time,50,No,Poor
SHP007289,VEH003,1011.9,8,126.49,338.99,0.335,2025-08-23 00:48,On Time,50,No,Poor
SHP007290,VEH008,793.97,8,99.25,265.99,0.335,2025-08-25 09:00,In Transit,50,No,Poor
SHP007291,VEH008,654.28,8,81.78,219.17,0.335,2025-10-29 18:00,Long Distance,50,No,Poor
SHP007292,VEH014,1260.41,12,105.03,281.48,0.223,2025-08-15 03:00,On Time,50,No,Poor
SHP007293,VEH034,1681.0,12,140.08,375.41,0.223,2025-09-27 00:40,On Time,50,No,Poor
SHP007294,VEH034,639.58,12,53.3,142.84,0.223,2025-06-22 00:40,On Time,70,Yes,Average
SHP007295,VEH014,714.98,12,59.58,159.67,0.223,2025-08-10 00:40,On Time,70,Yes,Average
SHP007296,VEH029,722.97,12,60.25,161.47,0.223,2025-06-23 03:00,On Time,70,Yes,Average
SHP007297,VEH034,1398.77,12,116.56,312.38,0.223,2025-08-06 03:00,On Time,50,No,Poor
SHP007298,VEH029,1132.04,12,94.34,252.83,0.223,2025-09-11 03:00,On Time,50,No,Poor
SHP007299,VEH018,478.65,12,39.89,106.91,0.223,2025-12-18 00:40,On Time,70,Yes,Average
SHP007300,VEH036,1679.67,8,209.96,562.69,0.335,2025-04-19 09:00,In Transit,50,No,Poor
SHP007301,VEH023,1531.7,12,127.64,342.08,0.223,2025-10-23 03:00,On Time,50,No,Poor
SHP007302,VEH018,1465.25,12,122.1,327.23,0.223,2025-06-18 01:00,Long Distance,50,No,Poor
SHP007303,VEH029,298.57,12,24.88,66.68,0.223,2025-07-29 07:30,In Transit,85,Yes,Good
SHP007304,VEH029,1429.24,12,119.1,319.19,0.223,2025-06-25 07:30,In Transit,50,No,Poor
SHP007305,VEH018,1046.74,12,87.23,233.78,0.223,2025-04-04 01:00,Long Distance,50,No,Poor
SHP007306,VEH023,638.74,12,53.23,142.66,0.223,2025-12-27 03:00,On Time,70,Yes,Average
SHP007307,VEH003,2394.66,8,299.33,802.2,0.335,2025-08-17 09:00,In Transit,50,No,Poor
SHP007308,VEH034,975.03,12,81.25,217.75,0.223,2025-06-21 00:40,On Time,50,No,Poor
SHP007309,VEH008,332.52,8,41.56,111.38,0.335,2025-06-15 09:00,In Transit,70,Yes,Average
SHP007310,VEH023,769.19,12,64.1,171.79,0.223,2025-03-30 07:30,In Transit,70,Yes,Average
SHP007311,VEH023,310.8,12,25.9,69.41,0.223,2025-11-19 03:00,On Time,85,Yes,Good
SHP007312,VEH003,895.92,8,111.99,300.13,0.335,2025-11-28 00:48,On Time,50,No,Poor
SHP007313,VEH023,2145.91,12,178.83,479.26,0.223,2025-07-29 15:00,Long Distance,50,No,Poor
SHP007314,VEH023,898.48,12,74.87,200.65,0.223,2025-04-12 07:30,In Transit,50,No,Poor
SHP007315,VEH003,1524.07,8,190.51,510.57,0.335,2025-01-12 03:36,On Time,50,No,Poor
SHP007316,VEH036,402.51,8,50.31,134.83,0.335,2025-02-12 06:00,Long Distance,70,Yes,Average
SHP007317,VEH029,1207.36,12,100.61,269.63,0.223,2025-07-14 00:40,On Time,50,No,Poor
SHP007318,VEH008,955.34,8,119.42,320.05,0.335,2025-11-30 09:00,In Transit,50,No,Poor
SHP007319,VEH029,666.83,12,55.57,148.93,0.223,2025-09-15 07:30,In Transit,70,Yes,Average
SHP007320,VEH036,1043.85,8,130.48,349.69,0.335,2025-08-25 03:36,On Time,50,No,Poor
SHP007321,VEH014,1223.63,12,101.97,273.28,0.223,2025-01-25 03:00,On Time,50,No,Poor
SHP007322,VEH023,1391.89,12,115.99,310.85,0.223,2025-03-19 00:40,On Time,50,No,Poor
SHP007323,VEH036,1874.67,8,234.33,628.0,0.335,2025-04-21 09:00,In Transit,50,No,Poor
SHP007324,VEH018,911.86,12,75.99,203.65,0.223,2025-04-19 03:00,On Time,50,No,Poor
SHP007325,VEH003,1479.43,8,184.93,495.61,0.335,2025-09-20 18:00,Long Distance,50,No,Poor
SHP007326,VEH008,747.47,8,93.43,250.39,0.335,2025-05-08 09:00,In Transit,50,No,Poor
SHP007327,VEH023,1225.99,12,102.17,273.82,0.223,2025-12-12 03:00,On Time,50,No,Poor
SHP007328,VEH014,1065.69,12,88.81,238.01,0.223,2025-08-15 07:30,In Transit,50,No,Poor
SHP007329,VEH014,811.72,12,67.64,181.28,0.223,2025-01-27 15:00,Long Distance,50,No,Poor
SHP007330,VEH029,1133.65,12,94.47,253.18,0.223,2025-06-05 00:40,On Time,50,No,Poor
SHP007331,VEH029,999.06,12,83.26,223.14,0.223,2025-08-08 07:30,In Transit,50,No,Poor
SHP007332,VEH008,699.68,8,87.46,234.39,0.335,2025-07-20 03:36,On Time,50,No,Poor
SHP007333,VEH003,544.99,8,68.12,182.56,0.335,2025-06-11 03:36,On Time,50,No,Poor
SHP007334,VEH023,1282.76,12,106.9,286.49,0.223,2025-09-12 03:00,On Time,50,No,Poor
SHP007335,VEH014,843.88,12,70.32,188.46,0.223,2025-12-18 15:00,Long Distance,50,No,Poor
SHP007336,VEH003,534.24,8,66.78,178.97,0.335,2025-09-17 03:36,On Time,70,Yes,Average
SHP007337,VEH034,1367.74,12,113.98,305.47,0.223,2025-07-03 03:00,On Time,50,No,Poor
SHP007338,VEH018,369.49,12,30.79,82.52,0.223,2025-05-11 00:40,On Time,85,Yes,Good
SHP007339,VEH003,2449.02,8,306.13,820.43,0.335,2025-07-21 00:48,On Time,50,No,Poor
SHP007340,VEH036,1298.65,8,162.33,435.04,0.335,2025-05-25 00:48,On Time,50,No,Poor
SHP007341,VEH014,999.08,12,83.26,223.14,0.223,2025-09-04 15:00,Long Distance,50,No,Poor
SHP007342,VEH036,1578.85,8,197.36,528.92,0.335,2025-06-08 09:00,In Transit,50,No,Poor
SHP007343,VEH014,1005.12,12,83.76,224.48,0.223,2025-06-02 00:40,On Time,50,No,Poor
SHP007344,VEH036,1309.38,8,163.67,438.64,0.335,2025-08-31 00:48,On Time,50,No,Poor
SHP007345,VEH018,620.32,12,51.69,138.53,0.223,2025-11-15 00:40,On Time,70,Yes,Average
SHP007346,VEH036,1463.5,8,182.94,490.28,0.335,2025-01-26 18:00,Long Distance,50,No,Poor
SHP007347,VEH023,1698.25,12,141.52,379.27,0.223,2025-07-30 00:40,On Time,50,No,Poor
SHP007348,VEH014,644.67,12,53.72,143.97,0.223,2025-03-19 03:00,On Time,70,Yes,Average
SHP007349,VEH008,848.06,8,106.01,284.11,0.335,2025-06-25 18:00,Long Distance,50,No,Poor
SHP007350,VEH003,1312.09,8,164.01,439.55,0.335,2025-07-08 09:00,In Transit,50,No,Poor
SHP007351,VEH036,538.55,8,67.32,180.42,0.335,2025-12-14 09:00,In Transit,50,No,Poor
SHP007352,VEH003,1056.65,8,132.08,353.97,0.335,2025-11-22 09:00,In Transit,50,No,Poor
SHP007353,VEH014,262.44,12,21.87,58.61,0.223,2025-05-15 03:00,On Time,100,Yes,Excellent
SHP007354,VEH018,222.28,12,18.52,49.63,0.223,2025-02-11 07:30,In Transit,100,Yes,Excellent
SHP007355,VEH034,1152.35,12,96.03,257.36,0.223,2025-06-07 07:30,In Transit,50,No,Poor
SHP007356,VEH029,1183.0,12,98.58,264.19,0.223,2025-08-04 00:40,On Time,50,No,Poor
SHP007357,VEH023,1350.22,12,112.52,301.55,0.223,2025-10-20 01:00,Long Distance,50,No,Poor
SHP007358,VEH018,645.66,12,53.8,144.18,0.223,2025-06-10 15:00,Long Distance,70,Yes,Average
SHP007359,VEH029,603.57,12,50.3,134.8,0.223,2025-12-17 03:00,On Time,70,Yes,Average
SHP007360,VEH036,1442.13,8,180.27,483.12,0.335,2025-08-20 00:48,On Time,50,No,Poor
SHP007361,VEH023,406.99,12,33.92,90.91,0.223,2025-06-12 01:00,Long Distance,85,Yes,Good
SHP007362,VEH018,1718.99,12,143.25,383.91,0.223,2025-08-07 00:40,On Time,50,No,Poor
SHP007363,VEH014,125.23,12,10.44,27.98,0.223,2025-09-21 00:40,On Time,100,Yes,Excellent
SHP007364,VEH034,1957.45,12,163.12,437.16,0.223,2025-08-25 00:40,On Time,50,No,Poor
SHP007365,VEH029,172.97,12,14.41,38.62,0.223,2025-07-16 03:00,On Time,100,Yes,Excellent
SHP007366,VEH014,468.07,12,39.01,104.55,0.223,2025-01-09 00:40,On Time,70,Yes,Average
SHP007367,VEH034,732.16,12,61.01,163.51,0.223,2025-07-28 03:00,On Time,70,Yes,Average
SHP007368,VEH023,260.95,12,21.75,58.29,0.223,2025-01-11 03:00,On Time,100,Yes,Excellent
SHP007369,VEH018,1451.99,12,121.0,324.28,0.223,2025-05-23 03:00,On Time,50,No,Poor
SHP007370,VEH034,371.07,12,30.92,82.87,0.223,2025-12-22 07:30,In Transit,85,Yes,Good
SHP007371,VEH034,369.65,12,30.8,82.54,0.223,2025-10-24 00:40,On Time,85,Yes,Good
SHP007372,VEH029,931.73,12,77.64,208.08,0.223,2025-05-28 01:00,Long Distance,50,No,Poor
SHP007373,VEH018,1131.08,12,94.26,252.62,0.223,2025-12-17 03:00,On Time,50,No,Poor
SHP007374,VEH003,1576.52,8,197.06,528.12,0.335,2025-03-31 03:36,On Time,50,No,Poor
SHP007375,VEH003,2019.68,8,252.46,676.59,0.335,2025-07-02 09:00,In Transit,50,No,Poor
SHP007376,VEH029,1099.06,12,91.59,245.46,0.223,2025-07-18 15:00,Long Distance,50,No,Poor
SHP007377,VEH036,1721.79,8,215.22,576.79,0.335,2025-06-09 09:00,In Transit,50,No,Poor
SHP007378,VEH003,320.05,8,40.01,107.23,0.335,2025-10-31 03:36,On Time,70,Yes,Average
SHP007379,VEH008,745.0,8,93.12,249.56,0.335,2025-06-25 00:48,On Time,50,No,Poor
SHP007380,VEH003,1381.57,8,172.7,462.84,0.335,2025-06-05 03:36,On Time,50,No,Poor
SHP007381,VEH003,115.21,8,14.4,38.59,0.335,2025-11-08 03:36,On Time,100,Yes,Excellent
SHP007382,VEH029,948.51,12,79.04,211.83,0.223,2025-12-11 07:30,In Transit,50,No,Poor
SHP007383,VEH008,1823.53,8,227.94,610.88,0.335,2025-09-06 09:00,In Transit,50,No,Poor
SHP007384,VEH003,1650.83,8,206.35,553.02,0.335,2025-10-05 00:48,On Time,50,No,Poor
SHP007385,VEH008,956.06,8,119.51,320.29,0.335,2025-06-09 03:36,On Time,50,No,Poor
SHP007386,VEH008,1096.73,8,137.09,367.4,0.335,2025-04-15 18:00,Long Distance,50,No,Poor
SHP007387,VEH018,902.21,12,75.18,201.48,0.223,2025-09-17 07:30,In Transit,50,No,Poor
SHP007388,VEH003,412.17,8,51.52,138.07,0.335,2025-07-03 18:00,Long Distance,70,Yes,Average
SHP007389,VEH008,989.98,8,123.75,331.65,0.335,2025-08-05 00:48,On Time,50,No,Poor
SHP007390,VEH018,1607.63,12,133.97,359.04,0.223,2025-04-20 00:40,On Time,50,No,Poor
SHP007391,VEH014,2049.92,12,170.83,457.82,0.223,2025-11-24 03:00,On Time,50,No,Poor
SHP007392,VEH023,1857.99,12,154.83,414.94,0.223,2025-10-09 00:40,On Time,50,No,Poor
SHP007393,VEH008,765.3,8,95.66,256.37,0.335,2025-11-16 00:48,On Time,50,No,Poor
SHP007394,VEH034,314.68,12,26.22,70.27,0.223,2025-06-06 03:00,On Time,85,Yes,Good
SHP007395,VEH036,2044.65,8,255.58,684.95,0.335,2025-10-13 00:48,On Time,50,No,Poor
SHP007396,VEH018,650.92,12,54.24,145.36,0.223,2025-02-26 07:30,In Transit,70,Yes,Average
SHP007397,VEH036,1379.73,8,172.47,462.22,0.335,2025-11-15 03:36,On Time,50,No,Poor
SHP007398,VEH014,618.51,12,51.54,138.13,0.223,2025-02-21 01:00,Long Distance,70,Yes,Average
SHP007399,VEH034,1838.32,12,153.19,410.55,0.223,2025-10-20 15:00,Long Distance,50,No,Poor
SHP007400,VEH008,1311.98,8,164.0,439.52,0.335,2025-01-31 03:36,On Time,50,No,Poor
SHP007401,VEH018,259.18,12,21.6,57.89,0.223,2025-07-18 15:00,Long Distance,100,Yes,Excellent
SHP007402,VEH018,312.06,12,26.0,69.68,0.223,2025-03-31 07:30,In Transit,85,Yes,Good
SHP007403,VEH008,1134.49,8,141.81,380.05,0.335,2025-07-11 03:36,On Time,50,No,Poor
SHP007404,VEH014,1155.85,12,96.32,258.14,0.223,2025-01-27 03:00,On Time,50,No,Poor
SHP007405,VEH034,1819.42,12,151.62,406.34,0.223,2025-02-02 00:40,On Time,50,No,Poor
SHP007406,VEH018,2469.5,12,205.79,551.52,0.223,2025-04-11 03:00,On Time,50,No,Poor
SHP007407,VEH036,52.43,8,6.55,17.55,0.335,2025-07-25 09:00,In Transit,100,Yes,Excellent
SHP007408,VEH003,1449.59,8,181.2,485.62,0.335,2025-06-22 18:00,Long Distance,50,No,Poor
SHP007409,VEH003,1338.13,8,167.27,448.28,0.335,2025-01-30 00:48,On Time,50,No,Poor
SHP007410,VEH029,190.08,12,15.84,42.45,0.223,2025-04-09 00:40,On Time,100,Yes,Excellent
SHP007411,VEH003,1303.26,8,162.91,436.6,0.335,2025-08-21 06:00,Long Distance,50,No,Poor
SHP007412,VEH034,1815.94,12,151.33,405.56,0.223,2026-01-01 03:00,On Time,50,No,Poor
SHP007413,VEH018,836.43,12,69.7,186.8,0.223,2025-07-29 00:40,On Time,50,No,Poor
SHP007414,VEH036,501.28,8,62.66,167.93,0.335,2025-12-08 00:48,On Time,70,Yes,Average
SHP007415,VEH003,329.73,8,41.22,110.47,0.335,2025-12-30 03:36,On Time,70,Yes,Average
SHP007416,VEH008,777.87,8,97.23,260.58,0.335,2025-06-17 03:36,On Time,50,No,Poor
SHP007417,VEH008,934.09,8,116.76,312.92,0.335,2025-04-06 03:36,On Time,50,No,Poor
SHP007418,VEH008,1739.75,8,217.47,582.82,0.335,2025-07-29 00:48,On Time,50,No,Poor
SHP007419,VEH029,543.47,12,45.29,121.38,0.223,2025-03-20 00:40,On Time,70,Yes,Average
SHP007420,VEH003,1774.7,8,221.84,594.53,0.335,2025-02-14 09:00,In Transit,50,No,Poor
SHP007421,VEH018,1056.58,12,88.05,235.97,0.223,2025-08-05 03:00,On Time,50,No,Poor
SHP007422,VEH029,566.18,12,47.18,126.44,0.223,2025-11-26 07:30,In Transit,70,Yes,Average
SHP007423,VEH003,806.51,8,100.81,270.17,0.335,2025-01-09 18:00,Long Distance,50,No,Poor
SHP007424,VEH008,1065.24,8,133.16,356.87,0.335,2025-11-24 03:36,On Time,50,No,Poor
SHP007425,VEH014,421.3,12,35.11,94.09,0.223,2025-03-12 00:40,On Time,85,Yes,Good
SHP007426,VEH029,425.07,12,35.42,94.93,0.223,2025-08-02 00:40,On Time,85,Yes,Good
SHP007427,VEH034,1600.44,12,133.37,357.43,0.223,2025-02-14 15:00,Long Distance,50,No,Poor
SHP007428,VEH023,995.44,12,82.95,222.31,0.223,2025-07-26 03:00,On Time,50,No,Poor
SHP007429,VEH018,1028.09,12,85.67,229.6,0.223,2025-10-20 07:30,In Transit,50,No,Poor
SHP007430,VEH029,916.68,12,76.39,204.73,0.223,2025-04-11 07:30,In Transit,50,No,Poor
SHP007431,VEH003,1334.18,8,166.77,446.94,0.335,2025-12-29 18:00,Long Distance,50,No,Poor
SHP007432,VEH034,2269.93,12,189.16,506.95,0.223,2025-06-28 03:00,On Time,50,No,Poor
SHP007433,VEH014,904.9,12,75.41,202.1,0.223,2025-09-11 01:00,Long Distance,50,No,Poor
SHP007434,VEH036,2086.15,8,260.77,698.86,0.335,2025-11-20 09:00,In Transit,50,No,Poor
SHP007435,VEH008,120.44,8,15.06,40.36,0.335,2025-03-23 00:48,On Time,100,Yes,Excellent
