assignment_id,shipment_id,vehicle_id,driver_id,assignment_time,assignment_status
ASN008733,SHP008733,VEH013,DRV013,2025-11-26 11:37:15,Assigned
ASN008734,SHP008734,VEH014,DRV014,2025-06-11 17:30:27,Assigned
ASN008735,SHP008735,VEH015,DRV015,2025-04-21 12:07:59,Assigned
ASN008736,SHP008736,VEH016,DRV016,2025-12-05 16:42:42,Assigned
ASN008737,SHP008737,VEH017,DRV017,2025-09-23 14:46:37,Assigned
ASN008738,SHP008738,VEH018,DRV018,2025-01-14 10:59:45,Assigned
ASN008739,SHP008739,VEH019,DRV019,2025-09-04 09:57:30,Assigned
ASN008740,SHP008740,VEH020,DRV020,2025-01-16 16:02:23,Assigned
ASN008741,SHP008741,VEH021,DRV021,2025-08-29 08:25:12,Assigned
ASN008742,SHP008742,VEH022,DRV022,2025-10-14 11:04:03,Assigned
ASN008743,SHP008743,VEH023,DRV023,2025-02-18 06:53:54,Assigned
ASN008744,SHP008744,VEH024,DRV024,2025-04-10 18:16:24,Assigned
ASN008745,SHP008745,VEH025,DRV025,2025-01-19 08:52:31,Assigned
ASN008746,SHP008746,VEH026,DRV026,2025-02-19 13:42:25,Assigned
ASN008747,SHP008747,VEH027,DRV027,2025-10-23 18:45:55,Assigned
ASN008748,SHP008748,VEH028,DRV028,2025-09-15 11:28:08,Assigned
ASN008749,SHP008749,VEH029,DRV029,2025-09-07 19:20:47,Assigned
ASN008750,SHP008750,VEH030,DRV030,2025-11-09 17:27:42,Assigned
ASN008751,SHP008751,VEH031,DRV031,2025-10-15 11:58:48,Assigned
ASN008752,SHP008752,VEH032,DRV032,2025-12-27 15:55:44,Assigned
ASN008753,SHP008753,VEH033,DRV033,2025-03-22 08:00:55,Assigned
ASN008754,SHP008754,VEH034,DRV034,2025-02-10 18:10:16,Assigned
ASN008755,SHP008755,VEH035,DRV035,2025-03-27 12:05:31,Assigned
ASN008756,SHP008756,VEH036,DRV036,2025-01-23 20:21:09,Assigned
ASN008757,SHP008757,VEH037,DRV037,2025-12-14 06:56:08,Assigned
ASN008758,SHP008758,VEH038,DRV038,2025-09-26 09:32:38,Assigned
ASN008759,SHP008759,VEH039,DRV039,2025-08-18 13:17:58,Assigned
ASN008760,SHP008760,VEH040,DRV040,2025-07-26 09:46:11,Assigned
ASN008761,SHP008761,VEH001,DRV001,2025-04-05 12:02:49,Assigned
ASN008762,SHP008762,VEH002,DRV002,2025-01-17 06:40:23,Assigned
ASN008763,SHP008763,VEH003,DRV003,2025-10-31 17:21:51,Assigned
ASN008764,SHP008764,VEH004,DRV004,2025-09-11 15:23:21,Assigned
ASN008765,SHP008765,VEH005,DRV005,2025-03-03 06:06:30,Assigned
ASN008766,SHP008766,VEH006,DRV006,2025-02-03 18:52:32,Assigned
ASN008767,SHP008767,VEH007,DRV007,2025-12-09 09:13:09,Assigned
ASN008768,SHP008768,VEH008,DRV008,2025-11-11 11:43:42,Assigned
ASN008769,SHP008769,VEH009,DRV009,2025-04-06 19:47:47,Assigned
ASN008770,SHP008770,VEH010,DRV010,2025-09-19 14:17:33,Assigned
ASN008771,SHP008771,VEH011,DRV011,2025-02-02 12:56:33,Assigned
ASN008772,SHP008772,VEH012,DRV012,2025-05-26 15:39:59,Assigned
ASN008773,SHP008773,VEH013,DRV013,2025-10-12 15:12:27,Assigned
ASN008774,SHP008774,VEH014,DRV014,2025-11-08 18:46:51,Assigned
ASN008775,SHP008775,VEH015,DRV015,2025-11-23 06:29:46,Assigned
ASN008776,SHP008776,VEH016,DRV016,2025-01-25 15:35:18,Assigned
ASN008777,SHP008777,VEH017,DRV017,2025-03-26 14:48:29,Assigned
ASN008778,SHP008778,VEH018,DRV018,2025-01-28 06:18:21,Assigned
ASN008779,SHP008779,VEH019,DRV019,2025-03-06 06:26:37,Assigned
ASN008780,SHP008780,VEH020,DRV020,2025-10-14 16:50:04,Assigned
ASN008781,SHP008781,VEH021,DRV021,2025-01-23 13:53:56,Assigned
ASN008782,SHP008782,VEH022,DRV022,2025-11-10 12:59:29,Assigned
ASN008783,SHP008783,VEH023,DRV023,2025-10-12 20:56:38,Assigned
ASN008784,SHP008784,VEH024,DRV024,2025-06-18 15:14:59,Assigned
ASN008785,SHP008785,VEH025,DRV025,2025-01-18 11:53:37,Assigned
ASN008786,SHP008786,VEH026,DRV026,2025-09-14 09:28:16,Assigned
ASN008787,SHP008787,VEH027,DRV027,2025-05-15 10:57:41,Assigned
ASN008788,SHP008788,VEH028,DRV028,2025-10-15 19:02:52,Assigned
ASN008789,SHP008789,VEH029,DRV029,2025-10-22 09:42:57,Assigned
ASN008790,SHP008790,VEH030,DRV030,2025-03-16 15:16:25,Assigned
ASN008791,SHP008791,VEH031,DRV031,2025-03-16 10:00:33,Assigned
ASN008792,SHP008792,VEH032,DRV032,2025-05-29 09:02:14,Assigned
ASN008793,SHP008793,VEH033,DRV033,2025-08-15 19:28:15,Assigned
ASN008794,SHP008794,VEH034,DRV034,2025-12-13 12:00:27,Assigned
ASN008795,SHP008795,VEH035,DRV035,2025-07-28 06:04:51,Assigned
ASN008796,SHP008796,VEH036,DRV036,2025-06-26 18:17:34,Assigned
ASN008797,SHP008797,VEH037,DRV037,2025-05-28 19:57:34,Assigned
ASN008798,SHP008798,VEH038,DRV038,2025-07-25 12:01:32,Assigned
ASN008799,SHP008799,VEH039,DRV039,2026-01-02 19:46:50,Assigned
ASN008800,SHP008800,VEH040,DRV040,2025-01-08 18:40:50,Assigned
ASN008801,SHP008801,VEH001,DRV001,2025-11-08 10:49:38,Assigned
ASN008802,SHP008802,VEH002,DRV002,2025-07-21 16:03:31,Assigned
ASN008803,SHP008803,VEH003,DRV003,2025-07-25 15:13:34,Assigned
ASN008804,SHP008804,VEH004,DRV004,2025-11-02 16:35:18,Assigned
ASN008805,SHP008805,VEH005,DRV005,2025-07-26 18:07:54,Assigned
ASN008806,SHP008806,VEH006,DRV006,2025-09-05 09:59:24,Assigned
ASN008807,SHP008807,VEH007,DRV007,2025-07-11 14:46:21,Assigned
ASN008808,SHP008808,VEH008,DRV008,2025-09-11 08:34:41,Assigned
ASN008809,SHP008809,VEH009,DRV009,2025-02-04 09:00:43,Assigned
ASN008810,SHP008810,VEH010,DRV010,2025-02-14 12:05:21,Assigned
ASN008811,SHP008811,VEH011,DRV011,2025-05-22 16:15:30,Assigned
ASN008812,SHP008812,VEH012,DRV012,2025-06-25 06:06:08,Assigned
ASN008813,SHP008813,VEH013,DRV013,2025-06-16 20:47:46,Assigned
ASN008814,SHP008814,VEH014,DRV014,2025-07-21 10:10:42,Assigned
ASN008815,SHP008815,VEH015,DRV015,2025-07-06 10:42:16,Assigned
ASN008816,SHP008816,VEH016,DRV016,2025-11-19 12:10:57,Assigned
ASN008817,SHP008817,VEH017,DRV017,2025-04-14 12:13:46,Assigned
ASN008818,SHP008818,VEH018,DRV018,2025-09-21 08:23:06,Assigned
ASN008819,SHP008819,VEH019,DRV019,2025-06-18 18:59:18,Assigned
ASN008820,SHP008820,VEH020,DRV020,2025-12-06 10:34:44,Assigned
ASN008821,SHP008821,VEH021,DRV021,2026-01-02 14:40:04,Assigned
ASN008822,SHP008822,VEH022,DRV022,2025-03-19 07:09:55,Assigned
ASN008823,SHP008823,VEH023,DRV023,2025-02-25 07:54:59,Assigned
ASN008824,SHP008824,VEH024,DRV024,2025-05-26 06:15:04,Assigned
ASN008825,SHP008825,VEH025,DRV025,2025-04-25 18:49:50,Assigned
ASN008826,SHP008826,VEH026,DRV026,2025-11-24 18:17:11,Assigned
ASN008827,SHP008827,VEH027,DRV027,2025-10-06 07:48:28,Assigned
ASN008828,SHP008828,VEH028,DRV028,2025-03-19 11:07:32,Assigned
ASN008829,SHP008829,VEH029,DRV029,2025-04-27 18:53:49,Assigned
ASN008830,SHP008830,VEH030,DRV030,2025-10-19 14:29:32,Assigned
ASN008831,SHP008831,VEH031,DRV031,2025-09-17 07:30:42,Assigned
ASN008832,SHP008832,VEH032,DRV032,2025-12-16 15:17:50,Assigned
ASN008833,SHP008833,VEH033,DRV033,2025-06-09 07:22:50,Assigned
ASN008834,SHP008834,VEH034,DRV034,2025-09-25 07:22:11,Assigned
ASN008835,SHP008835,VEH035,DRV035,2025-12-15 12:51:12,Assigned
ASN008836,SHP008836,VEH036,DRV036,2025-08-22 14:16:46,Assigned
ASN008837,SHP008837,VEH037,DRV037,2025-08-03 06:58:58,Assigned
ASN008838,SHP008838,VEH038,DRV038,2025-09-16 15:51:50,Assigned
ASN008839,SHP008839,VEH039,DRV039,2025-09-12 18:05:04,Assigned
ASN008840,SHP008840,VEH040,DRV040,2025-06-03 08:09:21,Assigned
ASN008841,SHP008841,VEH001,DRV001,2025-04-16 08:33:52,Assigned
ASN008842,SHP008842,VEH002,DRV002,2025-09-28 17:34:12,Assigned
ASN008843,SHP008843,VEH003,DRV003,2025-01-13 13:59:48,Assigned
ASN008844,SHP008844,VEH004,DRV004,2025-06-23 16:22:01,Assigned
ASN008845,SHP008845,VEH005,DRV005,2025-09-28 11:54:24,Assigned
ASN008846,SHP008846,VEH006,DRV006,2025-01-06 18:48:27,Assigned
ASN008847,SHP008847,VEH007,DRV007,2025-08-13 07:51:32,Assigned
ASN008848,SHP008848,VEH008,DRV008,2025-10-02 18:51:25,Assigned
ASN008849,SHP008849,VEH009,DRV009,2025-06-04 09:10:12,Assigned
ASN008850,SHP008850,VEH010,DRV010,2025-08-18 15:40:30,Assigned
ASN008851,SHP008851,VEH011,DRV011,2025-01-30 18:37:47,Assigned
ASN008852,SHP008852,VEH012,DRV012,2025-02-07 17:04:47,Assigned
ASN008853,SHP008853,VEH013,DRV013,2025-10-13 09:53:42,Assigned
ASN008854,SHP008854,VEH014,DRV014,2025-07-12 20:58:49,Assigned
ASN008855,SHP008855,VEH015,DRV015,2025-02-18 13:35:49,Assigned
ASN008856,SHP008856,VEH016,DRV016,2025-06-01 13:24:20,Assigned
ASN008857,SHP008857,VEH017,DRV017,2025-04-23 16:23:12,Assigned
ASN008858,SHP008858,VEH018,DRV018,2025-07-20 20:02:02,Assigned
ASN008859,SHP008859,VEH019,DRV019,2025-03-14 13:12:00,Assigned
ASN008860,SHP008860,VEH020,DRV020,2025-07-01 15:22:01,Assigned
ASN008861,SHP008861,VEH021,DRV021,2025-04-15 16:59:23,Assigned
ASN008862,SHP008862,VEH022,DRV022,2025-09-04 16:21:26,Assigned
ASN008863,SHP008863,VEH023,DRV023,2025-04-29 17:53:00,Assigned
ASN008864,SHP008864,VEH024,DRV024,2025-08-19 11:55:29,Assigned
ASN008865,SHP008865,VEH025,DRV025,2025-11-14 07:08:53,Assigned
ASN008866,SHP008866,VEH026,DRV026,2025-01-26 07:38:33,Assigned
ASN008867,SHP008867,VEH027,DRV027,2025-06-02 14:49:07,Assigned
ASN008868,SHP008868,VEH028,DRV028,2025-07-07 15:08:30,Assigned
ASN008869,SHP008869,VEH029,DRV029,2025-10-10 13:35:35,Assigned
ASN008870,SHP008870,VEH030,DRV030,2025-10-01 17:48:21,Assigned
ASN008871,SHP008871,VEH031,DRV031,2025-09-20 07:39:51,Assigned
ASN008872,SHP008872,VEH032,DRV032,2025-03-01 06:50:53,Assigned
ASN008873,SHP008873,VEH033,DRV033,2025-09-13 16:20:15,Assigned
ASN008874,SHP008874,VEH034,DRV034,2025-08-12 10:34:52,Assigned
ASN008875,SHP008875,VEH035,DRV035,2025-05-30 12:18:02,Assigned
ASN008876,SHP008876,VEH036,DRV036,2025-03-04 19:06:03,Assigned
ASN008877,SHP008877,VEH037,DRV037,2025-11-06 10:42:08,Assigned
ASN008878,SHP008878,VEH038,DRV038,2025-08-15 17:16:52,Assigned
ASN008879,SHP008879,VEH039,DRV039,2025-12-20 12:09:17,Assigned
ASN008880,SHP008880,VEH040,DRV040,2025-07-22 11:54:26,Assigned
ASN008881,SHP008881,VEH001,DRV001,2025-09-01 07:33:23,Assigned
ASN008882,SHP008882,VEH002,DRV002,2025-08-25 07:31:19,Assigned
ASN008883,SHP008883,VEH003,DRV003,2025-08-01 17:19:26,Assigned
ASN008884,SHP008884,VEH004,DRV004,2025-12-13 06:01:18,Assigned
ASN008885,SHP008885,VEH005,DRV005,2025-03-24 11:11:45,Assigned
ASN008886,SHP008886,VEH006,DRV006,2025-12-20 07:55:08,Assigned
ASN008887,SHP008887,VEH007,DRV007,2025-10-27 20:33:38,Assigned
ASN008888,SHP008888,VEH008,DRV008,2025-03-27 15:54:06,Assigned
ASN008889,SHP008889,VEH009,DRV009,2025-03-11 11:07:06,Assigned
ASN008890,SHP008890,VEH010,DRV010,2025-11-03 10:49:21,Assigned
ASN008891,SHP008891,VEH011,DRV011,2025-07-06 11:56:07,Assigned
ASN008892,SHP008892,VEH012,DRV012,2025-03-28 08:36:13,Assigned
ASN008893,SHP008893,VEH013,DRV013,2025-07-26 15:51:05,Assigned
ASN008894,SHP008894,VEH014,DRV014,2025-05-22 09:03:17,Assigned
ASN008895,SHP008895,VEH015,DRV015,2025-04-06 10:53:48,Assigned
ASN008896,SHP008896,VEH016,DRV016,2025-05-17 14:48:34,Assigned
ASN008897,SHP008897,VEH017,DRV017,2025-10-26 20:54:05,Assigned
ASN008898,SHP008898,VEH018,DRV018,2025-12-04 18:45:35,Assigned
ASN008899,SHP008899,VEH019,DRV019,2025-03-22 20:36:55,Assigned
ASN008900,SHP008900,VEH020,DRV020,2025-07-21 17:34:19,Assigned
ASN008901,SHP008901,VEH021,DRV021,2025-09-02 20:35:42,Assigned
ASN008902,SHP008902,VEH022,DRV022,2026-01-01 10:06:57,Assigned
ASN008903,SHP008903,VEH023,DRV023,2025-11-17 12:48:59,Assigned
ASN008904,SHP008904,VEH024,DRV024,2025-06-24 06:19:58,Assigned
ASN008905,SHP008905,VEH025,DRV025,2025-10-22 20:26:05,Assigned
ASN008906,SHP008906,VEH026,DRV026,2025-09-14 16:21:17,Assigned
ASN008907,SHP008907,VEH027,DRV027,2025-04-19 17:03:08,Assigned
ASN008908,SHP008908,VEH028,DRV028,2025-06-22 07:06:37,Assigned
ASN008909,SHP008909,VEH029,DRV029,2025-07-25 06:06:57,Assigned
ASN008910,SHP008910,VEH030,DRV030,2025-09-03 13:02:30,Assigned
ASN008911,SHP008911,VEH031,DRV031,2025-07-04 18:23:25,Assigned
ASN008912,SHP008912,VEH032,DRV032,2025-06-09 14:06:16,Assigned
ASN008913,SHP008913,VEH033,DRV033,2025-02-08 08:37:35,Assigned
ASN008914,SHP008914,VEH034,DRV034,2025-01-14 20:50:15,Assigned
ASN008915,SHP008915,VEH035,DRV035,2025-04-02 07:21:10,Assigned
ASN008916,SHP008916,VEH036,DRV036,2025-04-15 08:41:58,Assigned
ASN008917,SHP008917,VEH037,DRV037,2025-07-29 15:44:55,Assigned
ASN008918,SHP008918,VEH038,DRV038,2025-02-19 07:40:51,Assigned
ASN008919,SHP008919,VEH039,DRV039,2025-02-25 06:30:13,Assigned
ASN008920,SHP008920,VEH040,DRV040,2025-06-07 17:45:08,Assigned
ASN008921,SHP008921,VEH001,DRV001,2025-08-02 08:47:52,Assigned
ASN008922,SHP008922,VEH002,DRV002,2025-02-10 19:43:32,Assigned
ASN008923,SHP008923,VEH003,DRV003,2025-02-16 09:26:00,Assigned
ASN008924,SHP008924,VEH004,DRV004,2025-02-20 16:33:56,Assigned
ASN008925,SHP008925,VEH005,DRV005,2025-12-27 10:36:50,Assigned
ASN008926,SHP008926,VEH006,DRV006,2025-06-25 17:49:53,Assigned
ASN008927,SHP008927,VEH007,DRV007,2025-01-15 09:31:35,Assigned
ASN008928,SHP008928,VEH008,DRV008,2025-08-25 09:03:27,Assigned
ASN008929,SHP008929,VEH009,DRV009,2025-04-04 09:39:42,Assigned
ASN008930,SHP008930,VEH010,DRV010,2025-03-02 12:12:52,Assigned
ASN008931,SHP008931,VEH011,DRV011,2025-04-05 14:18:22,Assigned
ASN008932,SHP008932,VEH012,DRV012,2025-01-30 08:25:37,Assigned
ASN008933,SHP008933,VEH013,DRV013,2025-03-25 12:58:37,Assigned
ASN008934,SHP008934,VEH014,DRV014,2025-02-23 10:17:15,Assigned
ASN008935,SHP008935,VEH015,DRV015,2025-07-05 15:54:56,Assigned
ASN008936,SHP008936,VEH016,DRV016,2025-03-22 07:45:26,Assigned
ASN008937,SHP008937,VEH017,DRV017,2025-03-01 10:41:38,Assigned
ASN008938,SHP008938,VEH018,DRV018,2025-11-15 13:00:07,Assigned
ASN008939,SHP008939,VEH019,DRV019,2025-04-17 12:37:12,Assigned
ASN008940,SHP008940,VEH020,DRV020,2025-08-02 17:16:44,Assigned
ASN008941,SHP008941,VEH021,DRV021,2025-06-24 08:36:11,Assigned
ASN008942,SHP008942,VEH022,DRV022,2025-10-03 19:41:37,Assigned
ASN008943,SHP008943,VEH023,DRV023,2025-02-04 07:42:15,Assigned
ASN008944,SHP008944,VEH024,DRV024,2025-12-11 08:45:02,Assigned
ASN008945,SHP008945,VEH025,DRV025,2025-09-14 09:15:47,Assigned
ASN008946,SHP008946,VEH026,DRV026,2025-04-20 06:46:04,Assigned
ASN008947,SHP008947,VEH027,DRV027,2025-05-20 16:25:08,Assigned
ASN008948,SHP008948,VEH028,DRV028,2025-04-15 09:17:07,Assigned
ASN008949,SHP008949,VEH029,DRV029,2025-12-03 15:00:41,Assigned
ASN008950,SHP008950,VEH030,DRV030,2025-05-18 09:45:07,Assigned
ASN008951,SHP008951,VEH031,DRV031,2025-07-20 19:44:00,Assigned
ASN008952,SHP008952,VEH032,DRV032,2025-10-27 12:06:21,Assigned
ASN008953,SHP008953,VEH033,DRV033,2025-06-28 09:28:09,Assigned
ASN008954,SHP008954,VEH034,DRV034,2025-05-22 08:46:41,Assigned
ASN008955,SHP008955,VEH035,DRV035,2025-11-24 18:07:55,Assigned
ASN008956,SHP008956,VEH036,DRV036,2025-07-06 11:20:26,Assigned
ASN008957,SHP008957,VEH037,DRV037,2025-11-04 12:42:33,Assigned
ASN008958,SHP008958,VEH038,DRV038,2025-05-20 16:17:28,Assigned
ASN008959,SHP008959,VEH039,DRV039,2025-07-23 16:12:54,Assigned
ASN008960,SHP008960,VEH040,DRV040,2025-05-13 16:09:13,Assigned
ASN008961,SHP008961,VEH001,DRV001,2025-06-28 12:22:12,Assigned
ASN008962,SHP008962,VEH002,DRV002,2025-09-04 19:42:54,Assigned
ASN008963,SHP008963,VEH003,DRV003,2025-09-30 16:15:31,Assigned
ASN008964,SHP008964,VEH004,DRV004,2025-07-12 13:17:27,Assigned
ASN008965,SHP008965,VEH005,DRV005,2025-11-09 06:16:00,Assigned
ASN008966,SHP008966,VEH006,DRV006,2025-07-16 12:29:10,Assigned
ASN008967,SHP008967,VEH007,DRV007,2025-12-23 06:50:56,Assigned
ASN008968,SHP008968,VEH008,DRV008,2025-04-24 19:03:47,Assigned
ASN008969,SHP008969,VEH009,DRV009,2025-02-16 13:33:18,Assigned
ASN008970,SHP008970,VEH010,DRV010,2025-04-23 09:26:07,Assigned
ASN008971,SHP008971,VEH011,DRV011,2025-06-10 20:18:09,Assigned
ASN008972,SHP008972,VEH012,DRV012,2025-07-30 10:17:11,Assigned
ASN008973,SHP008973,VEH013,DRV013,2025-09-30 12:49:00,Assigned
ASN008974,SHP008974,VEH014,DRV014,2025-04-17 13:50:48,Assigned
ASN008975,SHP008975,VEH015,DRV015,2025-05-24 14:04:37,Assigned
ASN008976,SHP008976,VEH016,DRV016,2025-08-11 13:22:19,Assigned
ASN008977,SHP008977,VEH017,DRV017,2025-09-06 16:14:28,Assigned
ASN008978,SHP008978,VEH018,DRV018,2025-05-16 09:44:55,Assigned
ASN008979,SHP008979,VEH019,DRV019,2025-01-28 10:53:30,Assigned
ASN008980,SHP008980,VEH020,DRV020,2025-02-05 12:17:10,Assigned
ASN008981,SHP008981,VEH021,DRV021,2025-11-18 13:14:28,Assigned
ASN008982,SHP008982,VEH022,DRV022,2025-10-03 20:08:01,Assigned
ASN008983,SHP008983,VEH023,DRV023,2025-03-01 18:15:41,Assigned
ASN008984,SHP008984,VEH024,DRV024,2025-11-01 13:24:14,Assigned
ASN008985,SHP008985,VEH025,DRV025,2025-08-30 14:32:41,Assigned
ASN008986,SHP008986,VEH026,DRV026,2025-01-12 20:09:07,Assigned
ASN008987,SHP008987,VEH027,DRV027,2025-04-23 10:46:23,Assigned
ASN008988,SHP008988,VEH028,DRV028,2025-05-19 14:16:44,Assigned
ASN008989,SHP008989,VEH029,DRV029,2025-04-19 07:17:55,Assigned
ASN008990,SHP008990,VEH030,DRV030,2025-07-31 16:33:51,Assigned
ASN008991,SHP008991,VEH031,DRV031,2025-07-27 10:47:25,Assigned
ASN008992,SHP008992,VEH032,DRV032,2025-08-31 06:04:36,Assigned
ASN008993,SHP008993,VEH033,DRV033,2025-12-26 20:06:15,Assigned
ASN008994,SHP008994,VEH034,DRV034,2025-11-06 20:18:16,Assigned
ASN008995,SHP008995,VEH035,DRV035,2025-02-19 18:15:48,Assigned
ASN008996,SHP008996,VEH036,DRV036,2025-04-07 16:59:35,Assigned
ASN008997,SHP008997,VEH037,DRV037,2025-11-05 19:39:36,Assigned
ASN008998,SHP008998,VEH038,DRV038,2025-12-13 18:59:33,Assigned
ASN008999,SHP008999,VEH039,DRV039,2025-05-09 20:11:40,Assigned
ASN009000,SHP009000,VEH040,DRV040,2025-01-07 13:33:00,Assigned
ASN009001,SHP009001,VEH001,DRV001,2025-01-08 08:01:20,Assigned
ASN009002,SHP009002,VEH002,DRV002,2025-11-19 18:44:49,Assigned
ASN009003,SHP009003,VEH003,DRV003,2025-01-17 14:26:36,Assigned
ASN009004,SHP009004,VEH004,DRV004,2025-01-20 11:00:30,Assigned
ASN009005,SHP009005,VEH005,DRV005,2025-12-16 09:11:06,Assigned
ASN009006,SHP009006,VEH006,DRV006,2025-05-18 17:19:46,Assigned
ASN009007,SHP009007,VEH007,DRV007,2025-05-12 18:27:16,Assigned
ASN009008,SHP009008,VEH008,DRV008,2025-04-21 17:51:17,Assigned
ASN009009,SHP009009,VEH009,DRV009,2025-12-22 15:12:40,Assigned
ASN009010,SHP009010,VEH010,DRV010,2025-11-16 12:42:53,Assigned
ASN009011,SHP009011,VEH011,DRV011,2025-02-01 15:36:36,Assigned
ASN009012,SHP009012,VEH012,DRV012,2025-08-20 11:06:24,Assigned
ASN009013,SHP009013,VEH013,DRV013,2025-07-21 13:39:12,Assigned
ASN009014,SHP009014,VEH014,DRV014,2025-08-08 20:15:20,Assigned
ASN009015,SHP009015,VEH015,DRV015,2025-11-16 06:54:21,Assigned
ASN009016,SHP009016,VEH016,DRV016,2025-01-24 11:30:48,Assigned
ASN009017,SHP009017,VEH017,DRV017,2025-06-11 09:34:21,Assigned
ASN009018,SHP009018,VEH018,DRV018,2025-04-08 13:14:27,Assigned
ASN009019,SHP009019,VEH019,DRV019,2025-07-11 14:01:44,Assigned
ASN009020,SHP009020,VEH020,DRV020,2025-06-27 07:06:36,Assigned
ASN009021,SHP009021,VEH021,DRV021,2025-03-06 20:08:14,Assigned
ASN009022,SHP009022,VEH022,DRV022,2025-03-08 12:55:02,Assigned
ASN009023,SHP009023,VEH023,DRV023,2025-07-25 09:29:26,Assigned
ASN009024,SHP009024,VEH024,DRV024,2025-11-06 14:47:04,Assigned
ASN009025,SHP009025,VEH025,DRV025,2025-07-01 07:43:35,Assigned
ASN009026,SHP009026,VEH026,DRV026,2025-08-14 13:45:08,Assigned
ASN009027,SHP009027,VEH027,DRV027,2025-06-30 09:47:13,Assigned
ASN009028,SHP009028,VEH028,DRV028,2025-04-19 09:23:06,Assigned
ASN009029,SHP009029,VEH029,DRV029,2025-11-20 06:16:00,Assigned
ASN009030,SHP009030,VEH030,DRV030,2025-10-14 20:37:26,Assigned
ASN009031,SHP009031,VEH031,DRV031,2025-03-07 07:17:41,Assigned
ASN009032,SHP009032,VEH032,DRV032,2025-12-25 15:56:28,Assigned
ASN009033,SHP009033,VEH033,DRV033,2025-07-18 20:13:05,Assigned
ASN009034,SHP009034,VEH034,DRV034,2025-09-28 11:59:15,Assigned
ASN009035,SHP009035,VEH035,DRV035,2025-05-04 15:07:05,Assigned
ASN009036,SHP009036,VEH036,DRV036,2025-05-28 18:16:50,Assigned
ASN009037,SHP009037,VEH037,DRV037,2025-07-05 15:34:47,Assigned
ASN009038,SHP009038,VEH038,DRV038,2025-08-19 16:48:15,Assigned
ASN009039,SHP009039,VEH039,DRV039,2025-05-21 06:30:44,Assigned
ASN009040,SHP009040,VEH040,DRV040,2025-06-18 10:34:10,Assigned
ASN009041,SHP009041,VEH001,DRV001,2025-02-13 16:48:44,Assigned
ASN009042,SHP009042,VEH002,DRV002,2025-12-14 17:00:59,Assigned
ASN009043,SHP009043,VEH003,DRV003,2025-08-14 19:31:52,Assigned
ASN009044,SHP009044,VEH004,DRV004,2025-02-20 09:50:26,Assigned
ASN009045,SHP009045,VEH005,DRV005,2025-07-06 20:21:06,Assigned
ASN009046,SHP009046,VEH006,DRV006,2025-09-30 07:32:37,Assigned
ASN009047,SHP009047,VEH007,DRV007,2025-06-22 09:59:36,Assigned
ASN009048,SHP009048,VEH008,DRV008,2025-01-29 10:00:27,Assigned
ASN009049,SHP009049,VEH009,DRV009,2025-11-14 17:22:59,Assigned
ASN009050,SHP009050,VEH010,DRV010,2025-08-22 11:48:28,Assigned
ASN009051,SHP009051,VEH011,DRV011,2025-01-08 14:44:10,Assigned
ASN009052,SHP009052,VEH012,DRV012,2025-10-11 06:47:06,Assigned
ASN009053,SHP009053,VEH013,DRV013,2025-06-18 16:36:01,Assigned
ASN009054,SHP009054,VEH014,DRV014,2025-12-02 16:17:12,Assigned
ASN009055,SHP009055,VEH015,DRV015,2025-01-22 08:52:10,Assigned
ASN009056,SHP009056,VEH016,DRV016,2025-07-31 09:47:02,Assigned
ASN009057,SHP009057,VEH017,DRV017,2025-11-04 17:11:12,Assigned
ASN009058,SHP009058,VEH018,DRV018,2025-06-20 19:13:12,Assigned
ASN009059,SHP009059,VEH019,DRV019,2025-09-19 08:18:29,Assigned
ASN009060,SHP009060,VEH020,DRV020,2025-08-18 06:42:28,Assigned
ASN009061,SHP009061,VEH021,DRV021,2025-08-17 09:39:08,Assigned
ASN009062,SHP009062,VEH022,DRV022,2025-05-20 06:07:46,Assigned
ASN009063,SHP009063,VEH023,DRV023,2025-05-27 20:46:13,Assigned
ASN009064,SHP009064,VEH024,DRV024,2025-09-22 11:40:48,Assigned
ASN009065,SHP009065,VEH025,DRV025,2025-05-08 20:48:19,Assigned
ASN009066,SHP009066,VEH026,DRV026,2025-01-21 19:43:27,Assigned
ASN009067,SHP009067,VEH027,DRV027,2025-05-27 08:44:04,Assigned
ASN009068,SHP009068,VEH028,DRV028,2025-10-10 19:57:10,Assigned
ASN009069,SHP009069,VEH029,DRV029,2025-08-26 13:24:00,Assigned
ASN009070,SHP009070,VEH030,DRV030,2025-08-08 08:23:02,Assigned
ASN009071,SHP009071,VEH031,DRV031,2025-06-26 14:11:43,Assigned
ASN009072,SHP009072,VEH032,DRV032,2025-03-20 19:57:26,Assigned
ASN009073,SHP009073,VEH033,DRV033,2025-06-26 07:05:48,Assigned
ASN009074,SHP009074,VEH034,DRV034,2025-08-19 08:13:04,Assigned
ASN009075,SHP009075,VEH035,DRV035,2025-07-14 08:26:06,Assigned
ASN009076,SHP009076,VEH036,DRV036,2025-03-20 12:14:44,Assigned
ASN009077,SHP009077,VEH037,DRV037,2025-07-24 19:10:17,Assigned
ASN009078,SHP009078,VEH038,DRV038,2025-07-09 17:33:45,Assigned
ASN009079,SHP009079,VEH039,DRV039,2025-05-23 14:56:43,Assigned
ASN009080,SHP009080,VEH040,DRV040,2025-01-28 14:57:59,Assigned
ASN009081,SHP009081,VEH001,DRV001,2025-06-22 15:57:58,Assigned
