shipment_id,order_id,warehouse_code,warehouse_city,destination_city,destination_state,destination_region,nearest_warehouse,backup_warehouse,distance_km,distance_category,coverage_status,route_priority
SHP008410,ORD008410,BLR_RDC,bengaluru,palakkad district,Kerala,South,Chennai,Bengaluru,271.06,Regional,Secondary,Medium
SHP008411,ORD008411,NAG_NH,nagpur,"mora, maharashtra",Maharashtra,West,Mumbai,Nagpur,735.1,Long Distance,Secondary,Low
SHP008412,ORD008412,NAG_NH,nagpur,salanpur community development block,West Bengal,East,Kolkata,Nagpur,922.86,Long Distance,Secondary,Low
SHP008413,ORD008413,NAG_NH,nagpur,bangarapet,Karnataka,South,Bengaluru,Hyderabad,955.96,Long Distance,Secondary,Low
SHP008414,ORD008414,NAG_NH,nagpur,thane,Maharashtra,West,Mumbai,Nagpur,684.23,Long Distance,Secondary,Low
SHP008415,ORD008415,AMD_RDC,ahmedabad,shahbazpur,Bihar,East,Kolkata,Nagpur,1685.15,Long Distance,Secondary,Low
SHP008416,ORD008416,AMD_RDC,ahmedabad,mundgod,Karnataka,South,Bengaluru,Hyderabad,987.61,Long Distance,Secondary,Low
SHP008417,ORD008417,MAA_RDC,chennai,solapur,Maharashtra,West,Mumbai,Nagpur,756.95,Long Distance,Secondary,Low
SHP008418,ORD008418,NAG_NH,nagpur,bhadradri kothagudem,Telangana,South,Hyderabad,Nagpur,456.99,Regional,Secondary,Medium
SHP008419,ORD008419,NAG_NH,nagpur,phulbani,Odisha,East,Kolkata,Nagpur,578.27,Long Distance,Secondary,Low
SHP008420,ORD008420,MAA_RDC,chennai,bihpuriagaon,Assam,North-East,Kolkata,Nagpur,2246.5,Long Distance,Secondary,Low
SHP008421,ORD008421,DEL_RDC,new delhi,khurda,Odisha,East,Kolkata,Nagpur,1394.01,Long Distance,Secondary,Low
SHP008422,ORD008422,NAG_NH,nagpur,rupnagar,Punjab,North,New Delhi,Nagpur,1261.35,Long Distance,Secondary,Low
SHP008423,ORD008423,DEL_RDC,new delhi,karkala,Karnataka,South,Bengaluru,Hyderabad,1861.8,Long Distance,Secondary,Low
SHP008424,ORD008424,MAA_RDC,chennai,satrikh,Uttar Pradesh,North,New Delhi,Nagpur,1639.46,Long Distance,Secondary,Low
SHP008425,ORD008425,MUM_NH,mumbai,kaptanganj,Uttar Pradesh,North,New Delhi,Nagpur,1536.31,Long Distance,Secondary,Low
SHP008426,ORD008426,MAA_RDC,chennai,shahjahanpur,Uttar Pradesh,North,New Delhi,Nagpur,1779.89,Long Distance,Secondary,Low
SHP008427,ORD008427,CCU_RDC,kolkata,east delhi,Delhi,North,New Delhi,Nagpur,1443.57,Long Distance,Secondary,Low
SHP008428,ORD008428,NAG_NH,nagpur,amarpatan,Madhya Pradesh,Central,Nagpur,Mumbai,436.53,Regional,Secondary,Medium
SHP008429,ORD008429,MUM_NH,mumbai,central delhi,Delhi,North,New Delhi,Nagpur,1263.34,Long Distance,Secondary,Low
SHP008430,ORD008430,HYD_RDC,hyderabad,shahdol,Madhya Pradesh,Central,Nagpur,Mumbai,802.1,Long Distance,Secondary,Low
SHP008431,ORD008431,MUM_NH,mumbai,madikeri,Karnataka,South,Bengaluru,Hyderabad,832.37,Long Distance,Secondary,Low
SHP008432,ORD008432,NAG_NH,nagpur,katras,Jharkhand,East,Kolkata,Nagpur,864.19,Long Distance,Secondary,Low
SHP008433,ORD008433,AMD_RDC,ahmedabad,tirthahalli,Karnataka,South,Bengaluru,Hyderabad,1135.87,Long Distance,Secondary,Low
SHP008434,ORD008434,CCU_RDC,kolkata,dhemaji,Assam,North-East,Kolkata,Nagpur,951.26,Long Distance,Secondary,Low
SHP008435,ORD008435,NAG_NH,nagpur,bahadurganj,Bihar,East,Kolkata,Nagpur,1154.83,Long Distance,Secondary,Low
SHP008436,ORD008436,AMD_RDC,ahmedabad,annigeri,Karnataka,South,Bengaluru,Hyderabad,951.21,Long Distance,Secondary,Low
SHP008437,ORD008437,AMD_RDC,ahmedabad,farrukhnagar,Haryana,North,New Delhi,Nagpur,819.65,Long Distance,Secondary,Low
SHP008438,ORD008438,MUM_NH,mumbai,anand,Gujarat,West,Ahmedabad,Mumbai,396.38,Regional,Secondary,Medium
SHP008439,ORD008439,CCU_RDC,kolkata,seram,Karnataka,South,Bengaluru,Hyderabad,1384.09,Long Distance,Secondary,Low
SHP008440,ORD008440,MUM_NH,mumbai,nainpur,Madhya Pradesh,Central,Nagpur,Mumbai,897.93,Long Distance,Secondary,Low
SHP008441,ORD008441,CCU_RDC,kolkata,chandor,Maharashtra,West,Mumbai,Nagpur,1590.96,Long Distance,Secondary,Low
SHP008442,ORD008442,CCU_RDC,kolkata,bihpuriagaon,Assam,North-East,Kolkata,Nagpur,828.92,Long Distance,Secondary,Low
SHP008443,ORD008443,DEL_RDC,new delhi,chichondi patil,Maharashtra,West,Mumbai,Nagpur,1202.2,Long Distance,Secondary,Low
SHP008444,ORD008444,CCU_RDC,kolkata,nambutalai,Tamil Nadu,South,Chennai,Bengaluru,1815.08,Long Distance,Secondary,Low
SHP008445,ORD008445,AMD_RDC,ahmedabad,tirumala,Andhra Pradesh,South,Hyderabad,Nagpur,1330.66,Long Distance,Secondary,Low
SHP008446,ORD008446,NAG_NH,nagpur,sorbhog,Assam,North-East,Kolkata,Nagpur,1465.73,Long Distance,Secondary,Low
SHP008447,ORD008447,NAG_NH,nagpur,naldurg,Maharashtra,West,Mumbai,Nagpur,502.0,Long Distance,Secondary,Low
SHP008448,ORD008448,CCU_RDC,kolkata,bijrauni,Madhya Pradesh,Central,Nagpur,Mumbai,1225.5,Long Distance,Secondary,Low
SHP008449,ORD008449,MUM_NH,mumbai,madhogarh,Madhya Pradesh,Central,Nagpur,Mumbai,1110.3,Long Distance,Secondary,Low
SHP008450,ORD008450,NAG_NH,nagpur,banganapalle,Andhra Pradesh,South,Hyderabad,Nagpur,690.14,Long Distance,Secondary,Low
SHP008451,ORD008451,NAG_NH,nagpur,jogighopa,Assam,North-East,Kolkata,Nagpur,1420.21,Long Distance,Secondary,Low
SHP008452,ORD008452,MUM_NH,mumbai,taloda,Maharashtra,West,Mumbai,Nagpur,330.43,Regional,Secondary,Medium
SHP008453,ORD008453,CCU_RDC,kolkata,dapoli,Maharashtra,West,Mumbai,Nagpur,1779.57,Long Distance,Secondary,Low
SHP008454,ORD008454,DEL_RDC,new delhi,jaipur,Rajasthan,West,Ahmedabad,Mumbai,246.93,Regional,Secondary,Medium
SHP008455,ORD008455,CCU_RDC,kolkata,yadgir,Karnataka,South,Bengaluru,Hyderabad,1442.94,Long Distance,Secondary,Low
SHP008456,ORD008456,MAA_RDC,chennai,pallattur,Tamil Nadu,South,Chennai,Bengaluru,372.52,Regional,Secondary,Medium
SHP008457,ORD008457,DEL_RDC,new delhi,lakhimpur,Assam,North-East,Kolkata,Nagpur,1902.19,Long Distance,Secondary,Low
SHP008458,ORD008458,DEL_RDC,new delhi,pitampura,Delhi,North,New Delhi,Nagpur,12.42,Local,Secondary,High
SHP008459,ORD008459,HYD_RDC,hyderabad,rudraprayag,Uttarakhand,North,New Delhi,Nagpur,1617.88,Long Distance,Secondary,Low
SHP008460,ORD008460,CCU_RDC,kolkata,rahimatpur,Maharashtra,West,Mumbai,Nagpur,1679.67,Long Distance,Secondary,Low
SHP008461,ORD008461,MUM_NH,mumbai,srinagar,Jammu and Kashmir,North,New Delhi,Nagpur,1888.96,Long Distance,Secondary,Low
SHP008462,ORD008462,CCU_RDC,kolkata,uchalan,West Bengal,East,Kolkata,Nagpur,85.68,Local,Secondary,High
SHP008463,ORD008463,MAA_RDC,chennai,jalalabad,Punjab,North,New Delhi,Nagpur,2215.76,Long Distance,Secondary,Low
SHP008464,ORD008464,NAG_NH,nagpur,kunnamangalam,Kerala,South,Chennai,Bengaluru,1197.14,Long Distance,Secondary,Low
SHP008465,ORD008465,BLR_RDC,bengaluru,peddapuram,Andhra Pradesh,South,Hyderabad,Nagpur,692.77,Long Distance,Secondary,Low
SHP008466,ORD008466,NAG_NH,nagpur,parol,Jammu and Kashmir,North,New Delhi,Nagpur,1457.28,Long Distance,Secondary,Low
SHP008467,ORD008467,NAG_NH,nagpur,damnagar,Gujarat,West,Ahmedabad,Mumbai,844.93,Long Distance,Secondary,Low
SHP008468,ORD008468,MUM_NH,mumbai,lahul and spiti,Himachal Pradesh,North,New Delhi,Nagpur,1754.42,Long Distance,Secondary,Low
SHP008469,ORD008469,AMD_RDC,ahmedabad,chakradharpur,Jharkhand,East,Kolkata,Nagpur,1452.4,Long Distance,Secondary,Low
SHP008470,ORD008470,DEL_RDC,new delhi,wankaner,Gujarat,West,Ahmedabad,Mumbai,1021.11,Long Distance,Secondary,Low
SHP008471,ORD008471,MUM_NH,mumbai,nandyal,Andhra Pradesh,South,Hyderabad,Nagpur,751.3,Long Distance,Secondary,Low
SHP008472,ORD008472,NAG_NH,nagpur,karbi anglong,Assam,North-East,Kolkata,Nagpur,1709.62,Long Distance,Secondary,Low
SHP008473,ORD008473,DEL_RDC,new delhi,marahra,Uttar Pradesh,North,New Delhi,Nagpur,187.86,Regional,Secondary,Medium
SHP008474,ORD008474,NAG_NH,nagpur,kanpur,Uttar Pradesh,North,New Delhi,Nagpur,662.62,Long Distance,Secondary,Low
SHP008475,ORD008475,MUM_NH,mumbai,narnaul,Haryana,North,New Delhi,Nagpur,1148.64,Long Distance,Secondary,Low
SHP008476,ORD008476,MUM_NH,mumbai,burla,Odisha,East,Kolkata,Nagpur,1257.13,Long Distance,Secondary,Low
SHP008477,ORD008477,DEL_RDC,new delhi,punjai puliyampatti,Tamil Nadu,South,Chennai,Bengaluru,2057.37,Long Distance,Secondary,Low
SHP008478,ORD008478,BLR_RDC,bengaluru,west godavari,Andhra Pradesh,South,Hyderabad,Nagpur,611.37,Long Distance,Secondary,Low
SHP008479,ORD008479,BLR_RDC,bengaluru,tawang,Arunachal Pradesh,North-East,Kolkata,Nagpur,2359.78,Long Distance,Secondary,Low
SHP008480,ORD008480,AMD_RDC,ahmedabad,hisar,Haryana,North,New Delhi,Nagpur,836.43,Long Distance,Secondary,Low
SHP008481,ORD008481,DEL_RDC,new delhi,pawai,Madhya Pradesh,Central,Nagpur,Mumbai,634.26,Long Distance,Secondary,Low
SHP008482,ORD008482,MAA_RDC,chennai,jhinjhak,Uttar Pradesh,North,New Delhi,Nagpur,1600.1,Long Distance,Secondary,Low
SHP008483,ORD008483,CCU_RDC,kolkata,palavakkam,Tamil Nadu,South,Chennai,Bengaluru,1438.22,Long Distance,Secondary,Low
SHP008484,ORD008484,CCU_RDC,kolkata,dharwad,Karnataka,South,Bengaluru,Hyderabad,1694.71,Long Distance,Secondary,Low
SHP008485,ORD008485,BLR_RDC,bengaluru,tira sujanpur,Himachal Pradesh,North,New Delhi,Nagpur,2288.18,Long Distance,Secondary,Low
SHP008486,ORD008486,HYD_RDC,hyderabad,bagepalli,Karnataka,South,Bengaluru,Hyderabad,422.63,Regional,Secondary,Medium
SHP008487,ORD008487,NAG_NH,nagpur,kalaikunda,West Bengal,East,Kolkata,Nagpur,917.51,Long Distance,Secondary,Low
SHP008488,ORD008488,MAA_RDC,chennai,keshod,Gujarat,West,Ahmedabad,Mumbai,1471.38,Long Distance,Secondary,Low
SHP008489,ORD008489,AMD_RDC,ahmedabad,srikakulam,Andhra Pradesh,South,Hyderabad,Nagpur,1379.02,Long Distance,Secondary,Low
SHP008490,ORD008490,NAG_NH,nagpur,basudebpur,Odisha,East,Kolkata,Nagpur,850.94,Long Distance,Secondary,Low
SHP008491,ORD008491,NAG_NH,nagpur,nirmal,Telangana,South,Hyderabad,Nagpur,256.6,Regional,Secondary,Medium
SHP008492,ORD008492,MUM_NH,mumbai,arni,Tamil Nadu,South,Chennai,Bengaluru,1028.66,Long Distance,Secondary,Low
SHP008493,ORD008493,MAA_RDC,chennai,puttur,Andhra Pradesh,South,Hyderabad,Nagpur,90.33,Local,Secondary,High
SHP008494,ORD008494,CCU_RDC,kolkata,bahjoi,Uttar Pradesh,North,New Delhi,Nagpur,1300.12,Long Distance,Secondary,Low
SHP008495,ORD008495,BLR_RDC,bengaluru,asarganj,Bihar,East,Kolkata,Nagpur,1758.28,Long Distance,Secondary,Low
SHP008496,ORD008496,MUM_NH,mumbai,seoni,Himachal Pradesh,North,New Delhi,Nagpur,1573.2,Long Distance,Secondary,Low
SHP008497,ORD008497,HYD_RDC,hyderabad,kalas,Maharashtra,West,Mumbai,Nagpur,418.36,Regional,Secondary,Medium
SHP008498,ORD008498,MUM_NH,mumbai,bali,Rajasthan,West,Ahmedabad,Mumbai,737.88,Long Distance,Secondary,Low
SHP008499,ORD008499,DEL_RDC,new delhi,ula,West Bengal,East,Kolkata,Nagpur,1457.82,Long Distance,Secondary,Low
SHP008500,ORD008500,NAG_NH,nagpur,bhatha,Gujarat,West,Ahmedabad,Mumbai,703.36,Long Distance,Secondary,Low
SHP008501,ORD008501,MUM_NH,mumbai,adirampattinam,Tamil Nadu,South,Chennai,Bengaluru,1239.05,Long Distance,Secondary,Low
SHP008502,ORD008502,NAG_NH,nagpur,amla,Madhya Pradesh,Central,Nagpur,Mumbai,141.53,Local,Secondary,High
SHP008503,ORD008503,NAG_NH,nagpur,malakanagiri,Odisha,East,Kolkata,Nagpur,453.52,Regional,Secondary,Medium
SHP008504,ORD008504,AMD_RDC,ahmedabad,theni,Tamil Nadu,South,Chennai,Bengaluru,1624.84,Long Distance,Secondary,Low
SHP008505,ORD008505,CCU_RDC,kolkata,rajura,Maharashtra,West,Mumbai,Nagpur,1051.89,Long Distance,Secondary,Low
SHP008506,ORD008506,BLR_RDC,bengaluru,napasar,Rajasthan,West,Ahmedabad,Mumbai,1843.04,Long Distance,Secondary,Low
SHP008507,ORD008507,HYD_RDC,hyderabad,shupiyan,Jammu and Kashmir,North,New Delhi,Nagpur,2067.17,Long Distance,Secondary,Low
SHP008508,ORD008508,DEL_RDC,new delhi,mawar,Uttar Pradesh,North,New Delhi,Nagpur,419.18,Regional,Secondary,Medium
SHP008509,ORD008509,HYD_RDC,hyderabad,chikhli,Gujarat,West,Ahmedabad,Mumbai,720.03,Long Distance,Secondary,Low
SHP008510,ORD008510,CCU_RDC,kolkata,haldaur,Uttar Pradesh,North,New Delhi,Nagpur,1396.9,Long Distance,Secondary,Low
SHP008511,ORD008511,CCU_RDC,kolkata,piplod,Gujarat,West,Ahmedabad,Mumbai,1607.55,Long Distance,Secondary,Low
SHP008512,ORD008512,NAG_NH,nagpur,beswan,Uttar Pradesh,North,New Delhi,Nagpur,805.31,Long Distance,Secondary,Low
SHP008513,ORD008513,HYD_RDC,hyderabad,panna,Madhya Pradesh,Central,Nagpur,Mumbai,872.04,Long Distance,Secondary,Low
SHP008514,ORD008514,BLR_RDC,bengaluru,kupwara,Jammu and Kashmir,North,New Delhi,Nagpur,2669.75,Long Distance,Secondary,Low
SHP008515,ORD008515,AMD_RDC,ahmedabad,nepanagar,Madhya Pradesh,Central,Nagpur,Mumbai,463.96,Regional,Secondary,Medium
SHP008516,ORD008516,BLR_RDC,bengaluru,cholapuram,Tamil Nadu,South,Chennai,Bengaluru,410.83,Regional,Secondary,Medium
SHP008517,ORD008517,NAG_NH,nagpur,dwarahat,Uttarakhand,North,New Delhi,Nagpur,1066.37,Long Distance,Secondary,Low
SHP008518,ORD008518,DEL_RDC,new delhi,kadambur,Tamil Nadu,South,Chennai,Bengaluru,2324.72,Long Distance,Secondary,Low
SHP008519,ORD008519,MUM_NH,mumbai,naravarikuppam,Tamil Nadu,South,Chennai,Bengaluru,1061.02,Long Distance,Secondary,Low
SHP008520,ORD008520,NAG_NH,nagpur,kurankhed,Maharashtra,West,Mumbai,Nagpur,211.04,Regional,Secondary,Medium
SHP008521,ORD008521,CCU_RDC,kolkata,annur,Tamil Nadu,South,Chennai,Bengaluru,1816.57,Long Distance,Secondary,Low
SHP008522,ORD008522,AMD_RDC,ahmedabad,peren,Nagaland,North-East,Kolkata,Nagpur,2373.9,Long Distance,Secondary,Low
SHP008523,ORD008523,MAA_RDC,chennai,irinjalakuda,Kerala,South,Chennai,Bengaluru,549.94,Long Distance,Secondary,Low
SHP008524,ORD008524,AMD_RDC,ahmedabad,wagholi,Maharashtra,West,Mumbai,Nagpur,631.63,Long Distance,Secondary,Low
SHP008525,ORD008525,MUM_NH,mumbai,unjha,Gujarat,West,Ahmedabad,Mumbai,568.63,Long Distance,Secondary,Low
SHP008526,ORD008526,HYD_RDC,hyderabad,kanina khas,Haryana,North,New Delhi,Nagpur,1346.53,Long Distance,Secondary,Low
SHP008527,ORD008527,NAG_NH,nagpur,lohogaon,Maharashtra,West,Mumbai,Nagpur,648.53,Long Distance,Secondary,Low
SHP008528,ORD008528,DEL_RDC,new delhi,dudhani,Maharashtra,West,Mumbai,Nagpur,1370.17,Long Distance,Secondary,Low
SHP008529,ORD008529,AMD_RDC,ahmedabad,uravakonda,Andhra Pradesh,South,Hyderabad,Nagpur,1084.96,Long Distance,Secondary,Low
SHP008530,ORD008530,HYD_RDC,hyderabad,farrukhnagar,Haryana,North,New Delhi,Nagpur,1352.19,Long Distance,Secondary,Low
SHP008531,ORD008531,BLR_RDC,bengaluru,andippatti,Tamil Nadu,South,Chennai,Bengaluru,337.88,Regional,Secondary,Medium
SHP008532,ORD008532,MAA_RDC,chennai,kiri buru,Odisha,East,Kolkata,Nagpur,1193.71,Long Distance,Secondary,Low
SHP008533,ORD008533,HYD_RDC,hyderabad,north lakhimpur,Assam,North-East,Kolkata,Nagpur,2108.01,Long Distance,Secondary,Low
SHP008534,ORD008534,CCU_RDC,kolkata,udham singh nagar,Uttarakhand,North,New Delhi,Nagpur,1267.6,Long Distance,Secondary,Low
SHP008535,ORD008535,BLR_RDC,bengaluru,beliatore,West Bengal,East,Kolkata,Nagpur,1620.44,Long Distance,Secondary,Low
SHP008536,ORD008536,HYD_RDC,hyderabad,chandur,Maharashtra,West,Mumbai,Nagpur,287.28,Regional,Secondary,Medium
SHP008537,ORD008537,MUM_NH,mumbai,barrackpore,West Bengal,East,Kolkata,Nagpur,1778.53,Long Distance,Secondary,Low
SHP008538,ORD008538,NAG_NH,nagpur,sirsilla,Telangana,South,Hyderabad,Nagpur,327.67,Regional,Secondary,Medium
SHP008539,ORD008539,MUM_NH,mumbai,mangawan,Madhya Pradesh,Central,Nagpur,Mumbai,1175.17,Long Distance,Secondary,Low
SHP008540,ORD008540,CCU_RDC,kolkata,joshimath,Uttarakhand,North,New Delhi,Nagpur,1396.75,Long Distance,Secondary,Low
SHP008541,ORD008541,MUM_NH,mumbai,kerwada,Gujarat,West,Ahmedabad,Mumbai,336.03,Regional,Secondary,Medium
SHP008542,ORD008542,BLR_RDC,bengaluru,mohadi,Maharashtra,West,Mumbai,Nagpur,999.38,Long Distance,Secondary,Low
SHP008543,ORD008543,AMD_RDC,ahmedabad,fort gloster,West Bengal,East,Kolkata,Nagpur,1737.29,Long Distance,Secondary,Low
SHP008544,ORD008544,MAA_RDC,chennai,shishgarh,Uttar Pradesh,North,New Delhi,Nagpur,1874.54,Long Distance,Secondary,Low
SHP008545,ORD008545,MUM_NH,mumbai,kannod,Madhya Pradesh,Central,Nagpur,Mumbai,606.76,Long Distance,Secondary,Low
SHP008546,ORD008546,DEL_RDC,new delhi,udpura,Rajasthan,West,Ahmedabad,Mumbai,505.81,Long Distance,Secondary,Low
SHP008547,ORD008547,CCU_RDC,kolkata,taki,West Bengal,East,Kolkata,Nagpur,65.08,Local,Secondary,High
SHP008548,ORD008548,DEL_RDC,new delhi,gokavaram,Andhra Pradesh,South,Hyderabad,Nagpur,1471.49,Long Distance,Secondary,Low
SHP008549,ORD008549,NAG_NH,nagpur,belda,West Bengal,East,Kolkata,Nagpur,926.83,Long Distance,Secondary,Low
SHP008550,ORD008550,MUM_NH,mumbai,chiknayakanhalli,Karnataka,South,Bengaluru,Hyderabad,777.02,Long Distance,Secondary,Low
SHP008551,ORD008551,BLR_RDC,bengaluru,koratagere,Karnataka,South,Bengaluru,Hyderabad,74.37,Local,Secondary,High
SHP008552,ORD008552,BLR_RDC,bengaluru,punganuru,Andhra Pradesh,South,Hyderabad,Nagpur,117.87,Local,Secondary,High
SHP008553,ORD008553,DEL_RDC,new delhi,mehsana,Gujarat,West,Ahmedabad,Mumbai,823.76,Long Distance,Secondary,Low
SHP008554,ORD008554,CCU_RDC,kolkata,madhavpur ghed,Gujarat,West,Ahmedabad,Mumbai,2043.99,Long Distance,Secondary,Low
SHP008555,ORD008555,DEL_RDC,new delhi,pathardih,Jharkhand,East,Kolkata,Nagpur,1196.14,Long Distance,Secondary,Low
SHP008556,ORD008556,DEL_RDC,new delhi,araria,Bihar,East,Kolkata,Nagpur,1173.21,Long Distance,Secondary,Low
SHP008557,ORD008557,NAG_NH,nagpur,talwandi bhai,Punjab,North,New Delhi,Nagpur,1290.45,Long Distance,Secondary,Low
SHP008558,ORD008558,AMD_RDC,ahmedabad,firozpur district,Punjab,North,New Delhi,Nagpur,1007.56,Long Distance,Secondary,Low
SHP008559,ORD008559,DEL_RDC,new delhi,beohari,Madhya Pradesh,Central,Nagpur,Mumbai,736.31,Long Distance,Secondary,Low
SHP008560,ORD008560,MUM_NH,mumbai,kuttalam,Tamil Nadu,South,Chennai,Bengaluru,1263.53,Long Distance,Secondary,Low
SHP008561,ORD008561,MUM_NH,mumbai,rajpur,Madhya Pradesh,Central,Nagpur,Mumbai,418.05,Regional,Secondary,Medium
SHP008562,ORD008562,NAG_NH,nagpur,hisar,Haryana,North,New Delhi,Nagpur,1054.56,Long Distance,Secondary,Low
SHP008563,ORD008563,HYD_RDC,hyderabad,vapi,Gujarat,West,Ahmedabad,Mumbai,710.98,Long Distance,Secondary,Low
SHP008564,ORD008564,NAG_NH,nagpur,karauli,Rajasthan,West,Ahmedabad,Mumbai,697.68,Long Distance,Secondary,Low
SHP008565,ORD008565,HYD_RDC,hyderabad,vadakku valliyur,Tamil Nadu,South,Chennai,Bengaluru,1033.34,Long Distance,Secondary,Low
SHP008566,ORD008566,NAG_NH,nagpur,sabathu,Himachal Pradesh,North,New Delhi,Nagpur,1242.22,Long Distance,Secondary,Low
SHP008567,ORD008567,DEL_RDC,new delhi,darwha,Maharashtra,West,Mumbai,Nagpur,1021.38,Long Distance,Secondary,Low
SHP008568,ORD008568,HYD_RDC,hyderabad,bangalore urban,Karnataka,South,Bengaluru,Hyderabad,515.1,Long Distance,Secondary,Low
SHP008569,ORD008569,NAG_NH,nagpur,kodala,Odisha,East,Kolkata,Nagpur,676.47,Long Distance,Secondary,Low
SHP008570,ORD008570,AMD_RDC,ahmedabad,haflong,Assam,North-East,Kolkata,Nagpur,2289.19,Long Distance,Secondary,Low
SHP008571,ORD008571,DEL_RDC,new delhi,raghudebbati,West Bengal,East,Kolkata,Nagpur,1435.77,Long Distance,Secondary,Low
SHP008572,ORD008572,AMD_RDC,ahmedabad,barghat,Madhya Pradesh,Central,Nagpur,Mumbai,804.43,Long Distance,Secondary,Low
SHP008573,ORD008573,DEL_RDC,new delhi,badvel,Andhra Pradesh,South,Hyderabad,Nagpur,1682.02,Long Distance,Secondary,Low
SHP008574,ORD008574,AMD_RDC,ahmedabad,gandai,Chhattisgarh,Central,Nagpur,Mumbai,961.66,Long Distance,Secondary,Low
SHP008575,ORD008575,NAG_NH,nagpur,godda,Jharkhand,East,Kolkata,Nagpur,1009.11,Long Distance,Secondary,Low
SHP008576,ORD008576,MUM_NH,mumbai,doda,Jammu and Kashmir,North,New Delhi,Nagpur,1776.55,Long Distance,Secondary,Low
SHP008577,ORD008577,AMD_RDC,ahmedabad,madhavpur ghed,Gujarat,West,Ahmedabad,Mumbai,352.73,Regional,Secondary,Medium
SHP008578,ORD008578,BLR_RDC,bengaluru,mukher,Maharashtra,West,Mumbai,Nagpur,664.34,Long Distance,Secondary,Low
SHP008579,ORD008579,NAG_NH,nagpur,vansda,Gujarat,West,Ahmedabad,Mumbai,658.12,Long Distance,Secondary,Low
SHP008580,ORD008580,BLR_RDC,bengaluru,chhoti sadri,Rajasthan,West,Ahmedabad,Mumbai,1381.48,Long Distance,Secondary,Low
SHP008581,ORD008581,MAA_RDC,chennai,neemuch,Madhya Pradesh,Central,Nagpur,Mumbai,1469.97,Long Distance,Secondary,Low
SHP008582,ORD008582,MUM_NH,mumbai,baberu,Uttar Pradesh,North,New Delhi,Nagpur,1168.72,Long Distance,Secondary,Low
SHP008583,ORD008583,CCU_RDC,kolkata,miraj,Maharashtra,West,Mumbai,Nagpur,1668.8,Long Distance,Secondary,Low
SHP008584,ORD008584,BLR_RDC,bengaluru,nangilickondan,Tamil Nadu,South,Chennai,Bengaluru,224.82,Regional,Secondary,Medium
SHP008585,ORD008585,MAA_RDC,chennai,mangalagiri,Andhra Pradesh,South,Hyderabad,Nagpur,386.25,Regional,Secondary,Medium
SHP008586,ORD008586,HYD_RDC,hyderabad,korba,Chhattisgarh,Central,Nagpur,Mumbai,761.65,Long Distance,Secondary,Low
SHP008587,ORD008587,BLR_RDC,bengaluru,lodhikheda,Madhya Pradesh,Central,Nagpur,Mumbai,1014.75,Long Distance,Secondary,Low
SHP008588,ORD008588,MUM_NH,mumbai,cuncolim,Goa,West,Ahmedabad,Mumbai,470.43,Regional,Secondary,Medium
SHP008589,ORD008589,DEL_RDC,new delhi,bamangola community development block,West Bengal,East,Kolkata,Nagpur,1310.34,Long Distance,Secondary,Low
SHP008590,ORD008590,DEL_RDC,new delhi,fatehpur chaurasi,Uttar Pradesh,North,New Delhi,Nagpur,410.51,Regional,Secondary,Medium
SHP008591,ORD008591,NAG_NH,nagpur,mundwa,Rajasthan,West,Ahmedabad,Mumbai,929.74,Long Distance,Secondary,Low
SHP008592,ORD008592,DEL_RDC,new delhi,kanigiri,Andhra Pradesh,South,Hyderabad,Nagpur,1613.52,Long Distance,Secondary,Low
SHP008593,ORD008593,NAG_NH,nagpur,shirud,Maharashtra,West,Mumbai,Nagpur,468.67,Regional,Secondary,Medium
SHP008594,ORD008594,MUM_NH,mumbai,tanda,Uttar Pradesh,North,New Delhi,Nagpur,1384.52,Long Distance,Secondary,Low
SHP008595,ORD008595,HYD_RDC,hyderabad,mandleshwar,Madhya Pradesh,Central,Nagpur,Mumbai,646.91,Long Distance,Secondary,Low
SHP008596,ORD008596,HYD_RDC,hyderabad,champua,Odisha,East,Kolkata,Nagpur,975.11,Long Distance,Secondary,Low
SHP008597,ORD008597,MAA_RDC,chennai,tirthahalli,Karnataka,South,Bengaluru,Hyderabad,564.47,Long Distance,Secondary,Low
SHP008598,ORD008598,BLR_RDC,bengaluru,dhali,Tamil Nadu,South,Chennai,Bengaluru,283.51,Regional,Secondary,Medium
SHP008599,ORD008599,CCU_RDC,kolkata,warud,Maharashtra,West,Mumbai,Nagpur,1128.12,Long Distance,Secondary,Low
SHP008600,ORD008600,CCU_RDC,kolkata,harbatpur,Uttarakhand,North,New Delhi,Nagpur,1535.83,Long Distance,Secondary,Low
SHP008601,ORD008601,MAA_RDC,chennai,gautam buddha nagar,Uttar Pradesh,North,New Delhi,Nagpur,1849.63,Long Distance,Secondary,Low
SHP008602,ORD008602,MAA_RDC,chennai,newara,Uttar Pradesh,North,New Delhi,Nagpur,1753.32,Long Distance,Secondary,Low
SHP008603,ORD008603,AMD_RDC,ahmedabad,ballarpur,Maharashtra,West,Mumbai,Nagpur,844.12,Long Distance,Secondary,Low
SHP008604,ORD008604,HYD_RDC,hyderabad,jayashankar bhupalapally,Telangana,South,Hyderabad,Nagpur,190.52,Regional,Secondary,Medium
SHP008605,ORD008605,MAA_RDC,chennai,tadepallegudem,Andhra Pradesh,South,Hyderabad,Nagpur,451.43,Regional,Secondary,Medium
