shipment_id,order_id,warehouse_code,vehicle_id,vehicle_number,vehicle_type,payload_capacity_kg,shipment_quantity,decision_reason
SHP009676,ORD009676,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,11,Optimal
SHP009677,ORD009677,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,51,Upgraded Capacity
SHP009678,ORD009678,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,85,Optimal
SHP009679,ORD009679,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,30,Upgraded Capacity
SHP009680,ORD009680,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,58,Upgraded Capacity
SHP009681,ORD009681,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,1,Upgraded Capacity
SHP009682,ORD009682,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,14,Upgraded Capacity
SHP009683,ORD009683,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,10,Optimal
SHP009684,ORD009684,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,18,Upgraded Capacity
SHP009685,ORD009685,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,24,Optimal
SHP009686,ORD009686,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,4,Optimal
SHP009687,ORD009687,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,6,Upgraded Capacity
SHP009688,ORD009688,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,22,Optimal
SHP009689,ORD009689,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,21,Optimal
SHP009690,ORD009690,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,5,Upgraded Capacity
SHP009691,ORD009691,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,11,Upgraded Capacity
SHP009692,ORD009692,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,45,Upgraded Capacity
SHP009693,ORD009693,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,1,Optimal
SHP009694,ORD009694,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,17,Optimal
SHP009695,ORD009695,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,3,Optimal
SHP009696,ORD009696,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,119,Optimal
SHP009697,ORD009697,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,1,Upgraded Capacity
SHP009698,ORD009698,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,15,Optimal
SHP009699,ORD009699,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,22,Optimal
SHP009700,ORD009700,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,52,Upgraded Capacity
SHP009701,ORD009701,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,48,Upgraded Capacity
SHP009702,ORD009702,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,26,Optimal
SHP009703,ORD009703,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,18,Optimal
SHP009704,ORD009704,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,3,Upgraded Capacity
SHP009705,ORD009705,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,10,Upgraded Capacity
SHP009706,ORD009706,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,63,Upgraded Capacity
SHP009707,ORD009707,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,40,Optimal
SHP009708,ORD009708,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,5,Upgraded Capacity
SHP009709,ORD009709,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,10,Upgraded Capacity
SHP009710,ORD009710,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,36,Optimal
SHP009711,ORD009711,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,5,Optimal
SHP009712,ORD009712,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,23,Upgraded Capacity
SHP009713,ORD009713,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,35,Optimal
SHP009714,ORD009714,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,17,Optimal
SHP009715,ORD009715,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,2,Optimal
SHP009716,ORD009716,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,54,Optimal
SHP009717,ORD009717,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,4,Optimal
SHP009718,ORD009718,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,8,Optimal
SHP009719,ORD009719,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,13,Optimal
SHP009720,ORD009720,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,6,Upgraded Capacity
SHP009721,ORD009721,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,2,Upgraded Capacity
SHP009722,ORD009722,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,69,Optimal
SHP009723,ORD009723,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,41,Upgraded Capacity
SHP009724,ORD009724,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,23,Upgraded Capacity
SHP009725,ORD009725,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,44,Optimal
SHP009726,ORD009726,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,20,Optimal
SHP009727,ORD009727,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,5,Upgraded Capacity
SHP009728,ORD009728,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,37,Optimal
SHP009729,ORD009729,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,30,Optimal
SHP009730,ORD009730,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,22,Upgraded Capacity
SHP009731,ORD009731,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,28,Upgraded Capacity
SHP009732,ORD009732,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,37,Optimal
SHP009733,ORD009733,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,56,Upgraded Capacity
SHP009734,ORD009734,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,42,Upgraded Capacity
SHP009735,ORD009735,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,50,Optimal
SHP009736,ORD009736,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,40,Upgraded Capacity
SHP009737,ORD009737,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,56,Optimal
SHP009738,ORD009738,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,10,Optimal
SHP009739,ORD009739,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,11,Upgraded Capacity
SHP009740,ORD009740,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,35,Optimal
SHP009741,ORD009741,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,12,Optimal
SHP009742,ORD009742,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,13,Upgraded Capacity
SHP009743,ORD009743,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,7,Optimal
SHP009744,ORD009744,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,53,Upgraded Capacity
SHP009745,ORD009745,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,41,Optimal
SHP009746,ORD009746,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,18,Upgraded Capacity
SHP009747,ORD009747,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,30,Optimal
SHP009748,ORD009748,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,82,Upgraded Capacity
SHP009749,ORD009749,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,9,Optimal
SHP009750,ORD009750,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,20,Upgraded Capacity
SHP009751,ORD009751,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,5,Optimal
SHP009752,ORD009752,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,55,Upgraded Capacity
SHP009753,ORD009753,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,10,Optimal
SHP009754,ORD009754,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,67,Optimal
SHP009755,ORD009755,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,9,Upgraded Capacity
SHP009756,ORD009756,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,35,Upgraded Capacity
SHP009757,ORD009757,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,4,Optimal
SHP009758,ORD009758,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,77,Upgraded Capacity
SHP009759,ORD009759,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,36,Upgraded Capacity
SHP009760,ORD009760,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,34,Upgraded Capacity
SHP009761,ORD009761,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,4,Upgraded Capacity
SHP009762,ORD009762,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,77,Optimal
SHP009763,ORD009763,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,4,Optimal
SHP009764,ORD009764,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,15,Upgraded Capacity
SHP009765,ORD009765,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,1,Upgraded Capacity
SHP009766,ORD009766,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,20,Optimal
SHP009767,ORD009767,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,43,Optimal
SHP009768,ORD009768,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,11,Optimal
SHP009769,ORD009769,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,32,Optimal
SHP009770,ORD009770,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,63,Optimal
SHP009771,ORD009771,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,8,Optimal
SHP009772,ORD009772,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,29,Optimal
SHP009773,ORD009773,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,11,Optimal
SHP009774,ORD009774,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,15,Optimal
SHP009775,ORD009775,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,55,Upgraded Capacity
SHP009776,ORD009776,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,19,Upgraded Capacity
SHP009777,ORD009777,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,5,Upgraded Capacity
SHP009778,ORD009778,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,7,Optimal
SHP009779,ORD009779,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,30,Optimal
SHP009780,ORD009780,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,15,Upgraded Capacity
SHP009781,ORD009781,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,28,Upgraded Capacity
SHP009782,ORD009782,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,18,Upgraded Capacity
SHP009783,ORD009783,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,24,Optimal
SHP009784,ORD009784,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,7,Optimal
SHP009785,ORD009785,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,78,Optimal
SHP009786,ORD009786,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,1,Upgraded Capacity
SHP009787,ORD009787,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,29,Optimal
SHP009788,ORD009788,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,6,Upgraded Capacity
SHP009789,ORD009789,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,12,Optimal
SHP009790,ORD009790,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,12,Upgraded Capacity
SHP009791,ORD009791,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,3,Upgraded Capacity
SHP009792,ORD009792,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,22,Upgraded Capacity
SHP009793,ORD009793,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,1,Optimal
SHP009794,ORD009794,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,9,Upgraded Capacity
SHP009795,ORD009795,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,9,Upgraded Capacity
SHP009796,ORD009796,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,54,Optimal
SHP009797,ORD009797,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,11,Upgraded Capacity
SHP009798,ORD009798,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,8,Optimal
SHP009799,ORD009799,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,15,Optimal
SHP009800,ORD009800,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,41,Optimal
SHP009801,ORD009801,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,55,Optimal
SHP009802,ORD009802,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,11,Optimal
SHP009803,ORD009803,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,39,Upgraded Capacity
SHP009804,ORD009804,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,28,Upgraded Capacity
SHP009805,ORD009805,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,3,Optimal
SHP009806,ORD009806,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,9,Upgraded Capacity
SHP009807,ORD009807,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,122,Upgraded Capacity
SHP009808,ORD009808,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,24,Upgraded Capacity
SHP009809,ORD009809,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,22,Upgraded Capacity
SHP009810,ORD009810,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,1,Optimal
SHP009811,ORD009811,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,21,Upgraded Capacity
SHP009812,ORD009812,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,19,Upgraded Capacity
SHP009813,ORD009813,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,53,Optimal
SHP009814,ORD009814,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,43,Upgraded Capacity
SHP009815,ORD009815,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,43,Upgraded Capacity
SHP009816,ORD009816,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,14,Upgraded Capacity
SHP009817,ORD009817,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,2,Upgraded Capacity
SHP009818,ORD009818,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,25,Optimal
SHP009819,ORD009819,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,19,Optimal
SHP009820,ORD009820,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,6,Upgraded Capacity
SHP009821,ORD009821,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,29,Upgraded Capacity
SHP009822,ORD009822,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,51,Upgraded Capacity
SHP009823,ORD009823,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,5,Upgraded Capacity
SHP009824,ORD009824,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,12,Upgraded Capacity
SHP009825,ORD009825,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,3,Optimal
SHP009826,ORD009826,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,6,Upgraded Capacity
SHP009827,ORD009827,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,15,Optimal
SHP009828,ORD009828,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,18,Optimal
SHP009829,ORD009829,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,20,Optimal
SHP009830,ORD009830,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,4,Upgraded Capacity
SHP009831,ORD009831,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,51,Optimal
SHP009832,ORD009832,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,18,Optimal
SHP009833,ORD009833,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,25,Upgraded Capacity
SHP009834,ORD009834,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,20,Optimal
SHP009835,ORD009835,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,3,Optimal
SHP009836,ORD009836,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,3,Optimal
SHP009837,ORD009837,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,13,Upgraded Capacity
SHP009838,ORD009838,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,59,Upgraded Capacity
SHP009839,ORD009839,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,38,Optimal
SHP009840,ORD009840,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,35,Optimal
SHP009841,ORD009841,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,76,Upgraded Capacity
SHP009842,ORD009842,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,5,Upgraded Capacity
SHP009843,ORD009843,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,2,Upgraded Capacity
SHP009844,ORD009844,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,26,Optimal
SHP009845,ORD009845,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,9,Upgraded Capacity
SHP009846,ORD009846,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,44,Upgraded Capacity
SHP009847,ORD009847,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,34,Optimal
SHP009848,ORD009848,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,6,Upgraded Capacity
SHP009849,ORD009849,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,24,Upgraded Capacity
SHP009850,ORD009850,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,37,Optimal
SHP009851,ORD009851,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,37,Upgraded Capacity
SHP009852,ORD009852,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,11,Upgraded Capacity
SHP009853,ORD009853,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,20,Optimal
SHP009854,ORD009854,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,6,Optimal
SHP009855,ORD009855,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,70,Upgraded Capacity
SHP009856,ORD009856,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,88,Upgraded Capacity
SHP009857,ORD009857,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,28,Upgraded Capacity
SHP009858,ORD009858,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,46,Upgraded Capacity
SHP009859,ORD009859,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,24,Optimal
SHP009860,ORD009860,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,13,Upgraded Capacity
SHP009861,ORD009861,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,18,Optimal
SHP009862,ORD009862,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,16,Upgraded Capacity
SHP009863,ORD009863,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,39,Optimal
SHP009864,ORD009864,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,5,Upgraded Capacity
SHP009865,ORD009865,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,21,Optimal
SHP009866,ORD009866,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,20,Upgraded Capacity
SHP009867,ORD009867,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,15,Upgraded Capacity
SHP009868,ORD009868,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,16,Upgraded Capacity
SHP009869,ORD009869,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,38,Optimal
SHP009870,ORD009870,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,38,Optimal
SHP009871,ORD009871,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,8,Upgraded Capacity
SHP009872,ORD009872,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,40,Optimal
SHP009873,ORD009873,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,21,Upgraded Capacity
SHP009874,ORD009874,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,28,Upgraded Capacity
SHP009875,ORD009875,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,24,Optimal
SHP009876,ORD009876,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,8,Optimal
SHP009877,ORD009877,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,14,Upgraded Capacity
SHP009878,ORD009878,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,82,Upgraded Capacity
SHP009879,ORD009879,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,38,Optimal
SHP009880,ORD009880,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,3,Optimal
SHP009881,ORD009881,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,16,Optimal
SHP009882,ORD009882,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,4,Upgraded Capacity
SHP009883,ORD009883,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,80,Upgraded Capacity
SHP009884,ORD009884,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,13,Optimal
SHP009885,ORD009885,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,21,Upgraded Capacity
SHP009886,ORD009886,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,1,Optimal
SHP009887,ORD009887,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,4,Optimal
SHP009888,ORD009888,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,3,Optimal
SHP009889,ORD009889,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,23,Upgraded Capacity
SHP009890,ORD009890,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,33,Optimal
SHP009891,ORD009891,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,4,Optimal
SHP009892,ORD009892,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,24,Upgraded Capacity
SHP009893,ORD009893,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,4,Optimal
SHP009894,ORD009894,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,29,Optimal
SHP009895,ORD009895,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,6,Optimal
SHP009896,ORD009896,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,40,Upgraded Capacity
SHP009897,ORD009897,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,67,Upgraded Capacity
SHP009898,ORD009898,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,73,Upgraded Capacity
SHP009899,ORD009899,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,15,Optimal
SHP009900,ORD009900,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,4,Upgraded Capacity
SHP009901,ORD009901,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,48,Upgraded Capacity
SHP009902,ORD009902,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,34,Optimal
SHP009903,ORD009903,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,9,Optimal
SHP009904,ORD009904,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,15,Upgraded Capacity
SHP009905,ORD009905,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,11,Optimal
SHP009906,ORD009906,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,13,Optimal
SHP009907,ORD009907,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,93,Upgraded Capacity
SHP009908,ORD009908,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,7,Upgraded Capacity
SHP009909,ORD009909,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,2,Upgraded Capacity
SHP009910,ORD009910,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,5,Upgraded Capacity
SHP009911,ORD009911,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,18,Optimal
SHP009912,ORD009912,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,12,Optimal
SHP009913,ORD009913,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,13,Upgraded Capacity
SHP009914,ORD009914,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,8,Upgraded Capacity
SHP009915,ORD009915,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,20,Upgraded Capacity
SHP009916,ORD009916,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,22,Optimal
SHP009917,ORD009917,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,1,Optimal
SHP009918,ORD009918,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,34,Upgraded Capacity
SHP009919,ORD009919,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,44,Upgraded Capacity
SHP009920,ORD009920,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,1,Optimal
SHP009921,ORD009921,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,21,Upgraded Capacity
SHP009922,ORD009922,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,58,Upgraded Capacity
SHP009923,ORD009923,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,5,Optimal
SHP009924,ORD009924,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,4,Optimal
SHP009925,ORD009925,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,15,Upgraded Capacity
SHP009926,ORD009926,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,35,Optimal
SHP009927,ORD009927,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,66,Optimal
SHP009928,ORD009928,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,58,Upgraded Capacity
SHP009929,ORD009929,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,29,Upgraded Capacity
SHP009930,ORD009930,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,15,Optimal
SHP009931,ORD009931,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,12,Optimal
SHP009932,ORD009932,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,36,Optimal
SHP009933,ORD009933,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,4,Optimal
SHP009934,ORD009934,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,9,Optimal
SHP009935,ORD009935,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,69,Optimal
SHP009936,ORD009936,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,6,Upgraded Capacity
SHP009937,ORD009937,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,2,Upgraded Capacity
SHP009938,ORD009938,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,11,Upgraded Capacity
SHP009939,ORD009939,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,55,Optimal
SHP009940,ORD009940,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,30,Optimal
SHP009941,ORD009941,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,35,Upgraded Capacity
