shipment_id,destination_city,vehicle_type,distance_km,speed_kmph,estimated_hours,estimated_delivery,eta_status
SHP007608,Narayangaon,Medium Truck,900,50,18.0,2025-08-22 18:00,Long Distance
SHP007609,Mohadi,Medium Truck,40,50,0.8,2025-07-14 00:48,On Time
SHP007610,Parasia,Mini Truck,450,60,7.5,2025-07-12 07:30,In Transit
SHP007611,Vijayawada,Medium Truck,900,50,18.0,2025-02-10 18:00,Long Distance
SHP007612,Tumakuru,Mini Truck,40,60,0.67,2025-12-08 00:40,On Time
SHP007613,Kanniyakumari,Mini Truck,40,60,0.67,2025-07-16 00:40,On Time
SHP007614,Avanigadda,Medium Truck,40,50,0.8,2025-12-18 00:48,On Time
SHP007615,Ambagarh Chauki,Mini Truck,900,60,15.0,2025-10-11 15:00,Long Distance
SHP007616,Ballarpur,Mini Truck,450,60,7.5,2025-12-22 07:30,In Transit
SHP007617,Alipurduar,Mini Truck,40,60,0.67,2025-08-08 00:40,On Time
SHP007618,Muvattupuzha,Mini Truck,180,60,3.0,2025-05-25 03:00,On Time
SHP007619,Chhata,Mini Truck,450,60,7.5,2025-12-11 07:30,In Transit
SHP007620,Kovilpatti,Mini Truck,40,60,0.67,2025-05-15 00:40,On Time
SHP007621,Kotturu,Mini Truck,40,60,0.67,2025-05-05 00:40,On Time
SHP007622,Devgarh,Mini Truck,40,60,0.67,2025-02-19 00:40,On Time
SHP007623,Parner,Mini Truck,900,60,15.0,2025-10-07 15:00,Long Distance
SHP007624,Jhargram,Mini Truck,40,60,0.67,2025-01-01 00:40,On Time
SHP007625,Kozhikode,Medium Truck,900,50,18.0,2025-08-29 18:00,Long Distance
SHP007626,Jagraon,Mini Truck,450,60,7.5,2025-01-06 07:30,In Transit
SHP007627,Chorhat,Medium Truck,450,50,9.0,2025-08-11 09:00,In Transit
SHP007628,Savarkundla,Medium Truck,40,50,0.8,2025-08-27 00:48,On Time
SHP007629,Dera Gopipur,Mini Truck,1500,60,25.0,2025-07-14 01:00,Long Distance
SHP007630,New Delhi,Mini Truck,900,60,15.0,2025-09-06 15:00,Long Distance
SHP007631,Dharur,Mini Truck,1500,60,25.0,2025-04-07 01:00,Long Distance
SHP007632,Mulund,Medium Truck,180,50,3.6,2025-05-27 03:36,On Time
SHP007633,Uruli Kanchan,Medium Truck,180,50,3.6,2025-10-17 03:36,On Time
SHP007634,Bhusaval,Mini Truck,450,60,7.5,2025-09-16 07:30,In Transit
SHP007635,Uklana,Medium Truck,450,50,9.0,2025-04-27 09:00,In Transit
SHP007636,Sultanpur,Medium Truck,1500,50,30.0,2025-12-03 06:00,Long Distance
SHP007637,Phaphund,Medium Truck,180,50,3.6,2025-08-08 03:36,On Time
SHP007638,Namkhana Community Development Block,Medium Truck,450,50,9.0,2025-11-12 09:00,In Transit
SHP007639,Mirzapur,Medium Truck,40,50,0.8,2025-12-18 00:48,On Time
SHP007640,Andura,Medium Truck,180,50,3.6,2025-07-19 03:36,On Time
SHP007641,Limkheda,Medium Truck,900,50,18.0,2025-12-31 18:00,Long Distance
SHP007642,Kurukshetra,Mini Truck,180,60,3.0,2025-06-02 03:00,On Time
SHP007643,Khoni,Medium Truck,40,50,0.8,2025-12-29 00:48,On Time
SHP007644,Fatehgarh,Medium Truck,450,50,9.0,2025-03-06 09:00,In Transit
SHP007645,Fort Gloster,Mini Truck,450,60,7.5,2025-10-15 07:30,In Transit
SHP007646,Akaltara,Medium Truck,40,50,0.8,2025-10-08 00:48,On Time
SHP007647,Parbhani,Mini Truck,180,60,3.0,2025-01-08 03:00,On Time
SHP007648,Gondiya,Mini Truck,1500,60,25.0,2025-06-22 01:00,Long Distance
SHP007649,Mangrol,Mini Truck,180,60,3.0,2025-11-24 03:00,On Time
SHP007650,Jalalpur,Mini Truck,180,60,3.0,2025-06-25 03:00,On Time
SHP007651,Galiakot,Medium Truck,40,50,0.8,2025-04-01 00:48,On Time
SHP007652,Sangameshwar,Mini Truck,180,60,3.0,2025-10-10 03:00,On Time
SHP007653,Gaini,Medium Truck,40,50,0.8,2025-05-24 00:48,On Time
SHP007654,Khapa,Medium Truck,180,50,3.6,2025-04-13 03:36,On Time
SHP007655,Bisalpur,Mini Truck,1500,60,25.0,2025-06-03 01:00,Long Distance
SHP007656,Sibsagar,Mini Truck,180,60,3.0,2025-01-03 03:00,On Time
SHP007657,Jakhangaon,Mini Truck,40,60,0.67,2025-06-18 00:40,On Time
SHP007658,Tiruppalaikudi,Mini Truck,900,60,15.0,2025-05-10 15:00,Long Distance
SHP007659,Jagatsinghapur,Mini Truck,900,60,15.0,2025-12-29 15:00,Long Distance
SHP007660,Mulher,Medium Truck,40,50,0.8,2025-02-12 00:48,On Time
SHP007661,Balasinor,Mini Truck,180,60,3.0,2025-10-08 03:00,On Time
SHP007662,Arumuganeri,Medium Truck,180,50,3.6,2025-06-19 03:36,On Time
SHP007663,Thana Bhawan,Medium Truck,180,50,3.6,2025-10-19 03:36,On Time
SHP007664,Kulittalai,Medium Truck,180,50,3.6,2025-11-06 03:36,On Time
SHP007665,Jagraon,Medium Truck,450,50,9.0,2025-02-11 09:00,In Transit
SHP007666,Rameswaram,Mini Truck,40,60,0.67,2025-01-17 00:40,On Time
SHP007667,Jangoan,Mini Truck,40,60,0.67,2025-02-01 00:40,On Time
SHP007668,Nanded,Medium Truck,180,50,3.6,2025-05-12 03:36,On Time
SHP007669,Bhojpur,Mini Truck,1500,60,25.0,2025-02-19 01:00,Long Distance
SHP007670,Tiruttangal,Medium Truck,900,50,18.0,2025-11-23 18:00,Long Distance
SHP007671,Pune Division,Medium Truck,40,50,0.8,2025-04-19 00:48,On Time
SHP007672,Baldeogarh,Medium Truck,40,50,0.8,2025-05-13 00:48,On Time
SHP007673,Etah,Medium Truck,40,50,0.8,2025-07-28 00:48,On Time
SHP007674,Bakewar,Medium Truck,40,50,0.8,2025-02-02 00:48,On Time
SHP007675,Badnera,Medium Truck,40,50,0.8,2025-06-08 00:48,On Time
SHP007676,Chhota Udepur,Medium Truck,450,50,9.0,2025-08-23 09:00,In Transit
SHP007677,Cumbum,Mini Truck,180,60,3.0,2025-02-11 03:00,On Time
SHP007678,Durgapur,Mini Truck,40,60,0.67,2025-01-24 00:40,On Time
SHP007679,Dattapur,Mini Truck,180,60,3.0,2025-10-25 03:00,On Time
SHP007680,Kailashahar,Mini Truck,450,60,7.5,2025-06-20 07:30,In Transit
SHP007681,Bhugaon,Mini Truck,900,60,15.0,2025-01-02 15:00,Long Distance
SHP007682,Nandnee,Medium Truck,40,50,0.8,2025-01-23 00:48,On Time
SHP007683,Baikunthpur,Medium Truck,40,50,0.8,2025-04-24 00:48,On Time
SHP007684,Banda,Mini Truck,450,60,7.5,2025-07-20 07:30,In Transit
SHP007685,Gorai,Mini Truck,900,60,15.0,2025-09-07 15:00,Long Distance
SHP007686,Mandamarri,Mini Truck,180,60,3.0,2025-07-05 03:00,On Time
SHP007687,Curti,Mini Truck,180,60,3.0,2025-09-03 03:00,On Time
SHP007688,Bagewadi,Medium Truck,1500,50,30.0,2025-01-30 06:00,Long Distance
SHP007689,Bhandup,Mini Truck,40,60,0.67,2025-06-09 00:40,On Time
SHP007690,Navi Mumbai,Mini Truck,180,60,3.0,2025-06-30 03:00,On Time
SHP007691,Pipri,Mini Truck,40,60,0.67,2025-09-20 00:40,On Time
SHP007692,Ambikapur,Mini Truck,40,60,0.67,2025-07-20 00:40,On Time
SHP007693,Jorethang,Medium Truck,180,50,3.6,2025-09-18 03:36,On Time
SHP007694,Jambuda,Mini Truck,40,60,0.67,2025-04-17 00:40,On Time
SHP007695,Harpanahalli,Mini Truck,180,60,3.0,2025-05-13 03:00,On Time
SHP007696,Bhuma,Mini Truck,40,60,0.67,2025-08-03 00:40,On Time
SHP007697,Bhanjanagar,Medium Truck,450,50,9.0,2025-10-31 09:00,In Transit
SHP007698,Emmiganur,Mini Truck,40,60,0.67,2025-07-29 00:40,On Time
SHP007699,Munger,Mini Truck,900,60,15.0,2025-07-31 15:00,Long Distance
SHP007700,Indragarh,Mini Truck,40,60,0.67,2025-08-16 00:40,On Time
SHP007701,Kushalgarh,Mini Truck,450,60,7.5,2025-07-13 07:30,In Transit
SHP007702,Mankeshwar,Medium Truck,180,50,3.6,2025-10-19 03:36,On Time
SHP007703,Girgaon,Medium Truck,40,50,0.8,2025-04-27 00:48,On Time
SHP007704,Narsinghgarh,Mini Truck,450,60,7.5,2025-08-17 07:30,In Transit
SHP007705,Jahangirabad,Mini Truck,900,60,15.0,2025-08-14 15:00,Long Distance
SHP007706,Mudukulattur,Mini Truck,40,60,0.67,2025-10-13 00:40,On Time
SHP007707,Panamaram,Medium Truck,1500,50,30.0,2025-12-08 06:00,Long Distance
SHP007708,Sardulgarh,Medium Truck,180,50,3.6,2025-03-27 03:36,On Time
SHP007709,Kharkhauda,Medium Truck,900,50,18.0,2025-04-10 18:00,Long Distance
SHP007710,Shivaji Nagar,Mini Truck,450,60,7.5,2025-03-17 07:30,In Transit
SHP007711,Bijur,Mini Truck,900,60,15.0,2025-05-12 15:00,Long Distance
SHP007712,Devarkonda,Mini Truck,180,60,3.0,2025-12-30 03:00,On Time
SHP007713,Akot,Mini Truck,40,60,0.67,2025-12-30 00:40,On Time
SHP007714,Bansdih,Mini Truck,40,60,0.67,2025-11-12 00:40,On Time
SHP007715,Dhaniakhali Community Development Block,Mini Truck,180,60,3.0,2025-06-26 03:00,On Time
SHP007716,Hoskote,Medium Truck,180,50,3.6,2025-03-15 03:36,On Time
SHP007717,Bharwari,Mini Truck,450,60,7.5,2025-09-18 07:30,In Transit
SHP007718,Kodagu,Mini Truck,180,60,3.0,2025-01-19 03:00,On Time
SHP007719,Balangir,Mini Truck,900,60,15.0,2025-10-14 15:00,Long Distance
SHP007720,Mangan,Medium Truck,450,50,9.0,2025-06-26 09:00,In Transit
SHP007721,Kadiri,Mini Truck,40,60,0.67,2025-11-20 00:40,On Time
SHP007722,Dakor,Mini Truck,40,60,0.67,2025-07-06 00:40,On Time
SHP007723,Belluru,Mini Truck,1500,60,25.0,2025-01-06 01:00,Long Distance
SHP007724,Santoshpur,Medium Truck,450,50,9.0,2025-06-06 09:00,In Transit
SHP007725,Aland,Medium Truck,900,50,18.0,2025-01-16 18:00,Long Distance
SHP007726,Jalakandapuram,Medium Truck,1500,50,30.0,2025-10-02 06:00,Long Distance
SHP007727,Jamai,Mini Truck,40,60,0.67,2025-01-16 00:40,On Time
SHP007728,Vadigenhalli,Mini Truck,900,60,15.0,2025-11-01 15:00,Long Distance
SHP007729,Kumbhraj,Medium Truck,40,50,0.8,2025-02-08 00:48,On Time
SHP007730,Jalarpet,Mini Truck,40,60,0.67,2025-06-18 00:40,On Time
SHP007731,Wankaner,Mini Truck,180,60,3.0,2025-10-31 03:00,On Time
SHP007732,Tulin,Mini Truck,900,60,15.0,2025-08-30 15:00,Long Distance
SHP007733,Shahabad,Medium Truck,40,50,0.8,2025-09-23 00:48,On Time
SHP007734,Coondapoor,Medium Truck,1500,50,30.0,2025-05-11 06:00,Long Distance
SHP007735,Palasbari,Medium Truck,40,50,0.8,2025-07-30 00:48,On Time
SHP007736,Kurduvadi,Medium Truck,450,50,9.0,2025-12-10 09:00,In Transit
SHP007737,Baghra,Mini Truck,450,60,7.5,2025-03-02 07:30,In Transit
SHP007738,Zamania,Medium Truck,900,50,18.0,2025-04-06 18:00,Long Distance
SHP007739,Lahar,Mini Truck,1500,60,25.0,2025-09-02 01:00,Long Distance
SHP007740,Avadi,Mini Truck,40,60,0.67,2025-12-28 00:40,On Time
SHP007741,Bareilly,Medium Truck,180,50,3.6,2025-06-09 03:36,On Time
SHP007742,Doda,Medium Truck,40,50,0.8,2025-01-11 00:48,On Time
SHP007743,Kalundri,Medium Truck,1500,50,30.0,2025-12-29 06:00,Long Distance
SHP007744,Belaguntha,Mini Truck,450,60,7.5,2025-09-08 07:30,In Transit
SHP007745,Tral,Medium Truck,180,50,3.6,2025-02-06 03:36,On Time
SHP007746,Kotharia,Mini Truck,40,60,0.67,2025-11-14 00:40,On Time
SHP007747,Magadi,Mini Truck,900,60,15.0,2025-01-31 15:00,Long Distance
SHP007748,Binauli,Medium Truck,180,50,3.6,2025-08-27 03:36,On Time
SHP007749,Rayadrug,Medium Truck,40,50,0.8,2025-02-21 00:48,On Time
SHP007750,Yellapur,Mini Truck,40,60,0.67,2025-05-12 00:40,On Time
SHP007751,Srivilliputhur,Mini Truck,450,60,7.5,2025-07-23 07:30,In Transit
SHP007752,Bhokar,Mini Truck,450,60,7.5,2025-05-30 07:30,In Transit
SHP007753,Jalgaon,Medium Truck,180,50,3.6,2025-10-22 03:36,On Time
SHP007754,Gangavalli,Mini Truck,180,60,3.0,2025-05-02 03:00,On Time
SHP007755,Puduvayal,Mini Truck,450,60,7.5,2025-10-01 07:30,In Transit
SHP007756,Yanamalakuduru,Medium Truck,180,50,3.6,2025-01-27 03:36,On Time
SHP007757,Jais,Mini Truck,40,60,0.67,2025-11-02 00:40,On Time
SHP007758,Pallevada,Medium Truck,450,50,9.0,2025-09-07 09:00,In Transit
SHP007759,Pihani,Medium Truck,40,50,0.8,2025-10-01 00:48,On Time
SHP007760,Kodala,Medium Truck,180,50,3.6,2025-11-15 03:36,On Time
SHP007761,Bhandara,Mini Truck,180,60,3.0,2025-07-07 03:00,On Time
SHP007762,Khetri,Medium Truck,40,50,0.8,2025-08-10 00:48,On Time
SHP007763,Jogindarnagar,Medium Truck,450,50,9.0,2025-03-11 09:00,In Transit
SHP007764,Ullal,Mini Truck,40,60,0.67,2025-02-07 00:40,On Time
SHP007765,Depalpur,Medium Truck,40,50,0.8,2025-10-17 00:48,On Time
SHP007766,Tattayyangarpettai,Medium Truck,180,50,3.6,2025-07-02 03:36,On Time
SHP007767,Bagha Purana,Medium Truck,180,50,3.6,2025-10-17 03:36,On Time
SHP007768,Vattalkundu,Medium Truck,40,50,0.8,2025-11-28 00:48,On Time
SHP007769,Pallevada,Mini Truck,450,60,7.5,2025-06-25 07:30,In Transit
SHP007770,Jasidih,Medium Truck,1500,50,30.0,2025-06-27 06:00,Long Distance
SHP007771,Bisenda Buzurg,Mini Truck,450,60,7.5,2025-03-06 07:30,In Transit
SHP007772,Machilipatnam,Medium Truck,900,50,18.0,2025-11-27 18:00,Long Distance
SHP007773,Narkhed,Medium Truck,180,50,3.6,2025-03-28 03:36,On Time
SHP007774,Robertsonpet,Mini Truck,180,60,3.0,2025-08-25 03:00,On Time
SHP007775,Belagavi,Mini Truck,40,60,0.67,2025-04-06 00:40,On Time
SHP007776,Deori,Mini Truck,40,60,0.67,2025-10-27 00:40,On Time
SHP007777,Banposh,Mini Truck,40,60,0.67,2025-06-27 00:40,On Time
SHP007778,Sirmaur,Medium Truck,450,50,9.0,2025-05-03 09:00,In Transit
SHP007779,Asika,Mini Truck,450,60,7.5,2025-12-01 07:30,In Transit
SHP007780,Munnar,Medium Truck,450,50,9.0,2025-05-02 09:00,In Transit
SHP007781,Fatehpur Chaurasi,Mini Truck,180,60,3.0,2025-09-03 03:00,On Time
SHP007782,Kemri,Mini Truck,900,60,15.0,2025-04-10 15:00,Long Distance
SHP007783,Pitampura,Mini Truck,40,60,0.67,2025-06-25 00:40,On Time
SHP007784,Chhabra,Mini Truck,450,60,7.5,2025-03-28 07:30,In Transit
SHP007785,Bhandardaha,Mini Truck,40,60,0.67,2025-02-27 00:40,On Time
SHP007786,Sanchi,Medium Truck,40,50,0.8,2025-04-26 00:48,On Time
SHP007787,Kharsundi,Mini Truck,450,60,7.5,2025-03-22 07:30,In Transit
SHP007788,Pural,Medium Truck,450,50,9.0,2025-05-19 09:00,In Transit
SHP007789,Manavalakurichi,Mini Truck,40,60,0.67,2025-06-03 00:40,On Time
SHP007790,Anandpur Sahib,Medium Truck,450,50,9.0,2025-01-26 09:00,In Transit
SHP007791,Khapa,Mini Truck,180,60,3.0,2025-10-18 03:00,On Time
SHP007792,Bhatha,Mini Truck,450,60,7.5,2025-08-05 07:30,In Transit
SHP007793,Wardha,Mini Truck,900,60,15.0,2025-09-02 15:00,Long Distance
SHP007794,Hungund,Mini Truck,900,60,15.0,2025-07-29 15:00,Long Distance
SHP007795,Bhoom,Mini Truck,450,60,7.5,2025-03-08 07:30,In Transit
SHP007796,Barsana,Medium Truck,40,50,0.8,2025-01-18 00:48,On Time
SHP007797,Kyathampalle,Medium Truck,40,50,0.8,2025-01-29 00:48,On Time
SHP007798,Eraniel,Mini Truck,450,60,7.5,2025-11-20 07:30,In Transit
SHP007799,Chennai,Mini Truck,180,60,3.0,2025-03-17 03:00,On Time
SHP007800,Pallevada,Medium Truck,450,50,9.0,2025-02-28 09:00,In Transit
SHP007801,Ponda,Mini Truck,450,60,7.5,2025-06-10 07:30,In Transit
SHP007802,Khair,Mini Truck,40,60,0.67,2025-08-04 00:40,On Time
SHP007803,Kulti,Mini Truck,180,60,3.0,2025-09-26 03:00,On Time
SHP007804,Ernakulam,Mini Truck,180,60,3.0,2025-04-23 03:00,On Time
SHP007805,Aliganj,Mini Truck,450,60,7.5,2025-05-22 07:30,In Transit
SHP007806,Bagepalli,Mini Truck,40,60,0.67,2025-10-23 00:40,On Time
SHP007807,Gharghoda,Mini Truck,40,60,0.67,2025-11-12 00:40,On Time
SHP007808,Perur,Mini Truck,180,60,3.0,2025-09-05 03:00,On Time
SHP007809,Saharanpur,Mini Truck,40,60,0.67,2025-11-02 00:40,On Time
SHP007810,Anshing,Medium Truck,450,50,9.0,2025-03-27 09:00,In Transit
SHP007811,Daddi,Medium Truck,180,50,3.6,2025-05-02 03:36,On Time
SHP007812,Upleta,Medium Truck,180,50,3.6,2025-04-16 03:36,On Time
SHP007813,Vaghodia Ina,Mini Truck,1500,60,25.0,2025-10-25 01:00,Long Distance
SHP007814,Jamkhed,Medium Truck,180,50,3.6,2025-08-10 03:36,On Time
SHP007815,Injambakkam,Mini Truck,40,60,0.67,2025-11-27 00:40,On Time
SHP007816,Shikarpur,Medium Truck,40,50,0.8,2025-09-15 00:48,On Time
SHP007817,Bandikui,Mini Truck,180,60,3.0,2025-06-17 03:00,On Time
SHP007818,Uttar Bastar Kanker,Medium Truck,180,50,3.6,2025-05-26 03:36,On Time
SHP007819,Bangarmau,Mini Truck,450,60,7.5,2025-07-26 07:30,In Transit
SHP007820,Jandiala Guru,Medium Truck,180,50,3.6,2025-12-30 03:36,On Time
SHP007821,Kaladhungi,Mini Truck,450,60,7.5,2025-07-06 07:30,In Transit
SHP007822,Nahan,Mini Truck,180,60,3.0,2025-04-13 03:00,On Time
SHP007823,Nagarukhra,Mini Truck,40,60,0.67,2025-07-25 00:40,On Time
SHP007824,Sewri,Medium Truck,1500,50,30.0,2025-04-21 06:00,Long Distance
SHP007825,Thiruvaiyaru,Mini Truck,450,60,7.5,2025-03-31 07:30,In Transit
SHP007826,Goshaingaon,Medium Truck,1500,50,30.0,2025-04-27 06:00,Long Distance
SHP007827,Guntakal Junction,Mini Truck,40,60,0.67,2025-09-20 00:40,On Time
SHP007828,Vagator,Mini Truck,180,60,3.0,2025-09-06 03:00,On Time
SHP007829,Juhu,Medium Truck,450,50,9.0,2025-11-20 09:00,In Transit
SHP007830,Nagla,Mini Truck,900,60,15.0,2025-04-30 15:00,Long Distance
SHP007831,Lakhimpur,Mini Truck,180,60,3.0,2025-04-02 03:00,On Time
SHP007832,Nayudupet,Medium Truck,450,50,9.0,2025-01-12 09:00,In Transit
SHP007833,Jahanabad,Mini Truck,450,60,7.5,2025-04-08 07:30,In Transit
SHP007834,Majholi,Medium Truck,180,50,3.6,2025-05-04 03:36,On Time
SHP007835,Baleshwar,Mini Truck,40,60,0.67,2025-02-09 00:40,On Time
SHP007836,Siddhaur,Mini Truck,40,60,0.67,2025-03-11 00:40,On Time
SHP007837,Mukerian,Mini Truck,180,60,3.0,2025-12-30 03:00,On Time
SHP007838,Nawabganj (Barabanki),Mini Truck,40,60,0.67,2025-10-01 00:40,On Time
SHP007839,Biloli,Medium Truck,180,50,3.6,2025-11-21 03:36,On Time
SHP007840,Dhanaula,Medium Truck,900,50,18.0,2025-03-19 18:00,Long Distance
SHP007841,Sini,Mini Truck,900,60,15.0,2025-06-25 15:00,Long Distance
SHP007842,Talipparamba,Medium Truck,450,50,9.0,2025-11-02 09:00,In Transit
SHP007843,Karambakkudi,Mini Truck,900,60,15.0,2025-07-12 15:00,Long Distance
SHP007844,Taleigao,Medium Truck,180,50,3.6,2025-09-21 03:36,On Time
SHP007845,Kolaras,Medium Truck,180,50,3.6,2025-10-28 03:36,On Time
SHP007846,Khurai,Medium Truck,1500,50,30.0,2025-01-13 06:00,Long Distance
SHP007847,Kanpur Dehat,Mini Truck,40,60,0.67,2025-12-21 00:40,On Time
SHP007848,Champdani,Mini Truck,1500,60,25.0,2025-02-08 01:00,Long Distance
SHP007849,Junagadh,Mini Truck,450,60,7.5,2025-06-22 07:30,In Transit
SHP007850,Kutch District,Medium Truck,900,50,18.0,2025-09-14 18:00,Long Distance
SHP007851,Sindhudurg,Mini Truck,40,60,0.67,2025-03-30 00:40,On Time
SHP007852,Thoothukudi,Medium Truck,450,50,9.0,2025-05-23 09:00,In Transit
SHP007853,Bhubaneshwar,Medium Truck,450,50,9.0,2025-08-11 09:00,In Transit
SHP007854,Challapalle,Medium Truck,180,50,3.6,2025-02-08 03:36,On Time
SHP007855,Tsrar Sharif,Mini Truck,40,60,0.67,2025-08-11 00:40,On Time
SHP007856,Gosanimari,Mini Truck,180,60,3.0,2025-01-01 03:00,On Time
SHP007857,Kadi,Medium Truck,40,50,0.8,2025-01-23 00:48,On Time
SHP007858,Vartej,Mini Truck,450,60,7.5,2025-11-08 07:30,In Transit
SHP007859,Mohan,Mini Truck,40,60,0.67,2025-07-05 00:40,On Time
SHP007860,Subarnapur,Medium Truck,450,50,9.0,2025-08-18 09:00,In Transit
SHP007861,Chinchpokli,Mini Truck,180,60,3.0,2025-12-19 03:00,On Time
SHP007862,Dasna,Mini Truck,180,60,3.0,2025-09-18 03:00,On Time
SHP007863,Loyabad,Mini Truck,180,60,3.0,2025-02-25 03:00,On Time
SHP007864,Gubbi,Mini Truck,900,60,15.0,2025-02-21 15:00,Long Distance
SHP007865,Panhala,Medium Truck,40,50,0.8,2025-03-19 00:48,On Time
SHP007866,Madhoganj,Mini Truck,40,60,0.67,2025-10-14 00:40,On Time
SHP007867,Renukoot,Mini Truck,180,60,3.0,2025-01-21 03:00,On Time
SHP007868,Bamboo Flat,Mini Truck,40,60,0.67,2025-07-18 00:40,On Time
SHP007869,Iawar,Medium Truck,180,50,3.6,2025-07-30 03:36,On Time
SHP007870,Vaishali,Mini Truck,450,60,7.5,2025-07-02 07:30,In Transit
SHP007871,Bamna,Mini Truck,40,60,0.67,2025-08-04 00:40,On Time
SHP007872,Katpur,Medium Truck,450,50,9.0,2025-12-06 09:00,In Transit
SHP007873,Afzalpur,Mini Truck,900,60,15.0,2025-10-15 15:00,Long Distance
SHP007874,Dharavi,Medium Truck,1500,50,30.0,2025-09-04 06:00,Long Distance
SHP007875,Usehat,Mini Truck,900,60,15.0,2025-09-04 15:00,Long Distance
SHP007876,Mehdawal,Medium Truck,900,50,18.0,2025-01-01 18:00,Long Distance
SHP007877,Tisaiyanvilai,Mini Truck,180,60,3.0,2025-12-11 03:00,On Time
SHP007878,Thakurganj,Medium Truck,450,50,9.0,2025-11-21 09:00,In Transit
SHP007879,Sadalgi,Medium Truck,40,50,0.8,2025-08-05 00:48,On Time
SHP007880,Belda,Medium Truck,40,50,0.8,2025-12-31 00:48,On Time
SHP007881,Lansdowne,Medium Truck,450,50,9.0,2025-07-24 09:00,In Transit
SHP007882,Bhusawal,Medium Truck,40,50,0.8,2025-02-24 00:48,On Time
SHP007883,Simga,Mini Truck,450,60,7.5,2025-11-08 07:30,In Transit
SHP007884,Dumra,Medium Truck,180,50,3.6,2025-02-10 03:36,On Time
SHP007885,Digapahandi,Mini Truck,180,60,3.0,2025-10-18 03:00,On Time
SHP007886,Satara Division,Medium Truck,450,50,9.0,2025-09-23 09:00,In Transit
SHP007887,Shahi,Mini Truck,40,60,0.67,2025-02-05 00:40,On Time
SHP007888,Kharupatia,Mini Truck,180,60,3.0,2025-02-15 03:00,On Time
SHP007889,Ghatkesar,Mini Truck,900,60,15.0,2025-01-24 15:00,Long Distance
SHP007890,Mangawan,Medium Truck,180,50,3.6,2025-07-27 03:36,On Time
SHP007891,Abohar,Mini Truck,40,60,0.67,2025-09-17 00:40,On Time
SHP007892,Sri Madhopur,Mini Truck,40,60,0.67,2025-04-19 00:40,On Time
SHP007893,Gurmatkal,Medium Truck,900,50,18.0,2025-03-10 18:00,Long Distance
SHP007894,Darrang,Medium Truck,900,50,18.0,2025-06-21 18:00,Long Distance
SHP007895,Hanumangarh,Mini Truck,450,60,7.5,2025-09-02 07:30,In Transit
SHP007896,Dharmanagar,Mini Truck,900,60,15.0,2025-02-22 15:00,Long Distance
SHP007897,Warud,Mini Truck,40,60,0.67,2025-09-05 00:40,On Time
SHP007898,Jangoan,Medium Truck,40,50,0.8,2025-02-26 00:48,On Time
SHP007899,Dugda,Mini Truck,900,60,15.0,2025-12-12 15:00,Long Distance
SHP007900,Vataman,Mini Truck,180,60,3.0,2025-05-16 03:00,On Time
SHP007901,Kargil,Mini Truck,40,60,0.67,2025-05-30 00:40,On Time
SHP007902,Ujjain,Mini Truck,450,60,7.5,2025-01-31 07:30,In Transit
SHP007903,Lakshettipet,Mini Truck,180,60,3.0,2025-09-17 03:00,On Time
SHP007904,Jejur,Medium Truck,40,50,0.8,2025-10-28 00:48,On Time
SHP007905,Kotar,Medium Truck,180,50,3.6,2025-09-12 03:36,On Time
SHP007906,Vettavalam,Mini Truck,180,60,3.0,2025-09-24 03:00,On Time
SHP007907,Lambhua,Mini Truck,180,60,3.0,2025-07-15 03:00,On Time
SHP007908,Uppiliyapuram,Mini Truck,900,60,15.0,2025-04-14 15:00,Long Distance
SHP007909,Khujner,Mini Truck,450,60,7.5,2025-12-10 07:30,In Transit
SHP007910,Thiruthani,Mini Truck,40,60,0.67,2025-02-11 00:40,On Time
SHP007911,Phulpur,Mini Truck,40,60,0.67,2025-11-11 00:40,On Time
SHP007912,Jhabua,Mini Truck,1500,60,25.0,2025-09-10 01:00,Long Distance
SHP007913,Dapoli,Medium Truck,900,50,18.0,2025-08-14 18:00,Long Distance
SHP007914,Murgud,Medium Truck,450,50,9.0,2025-06-10 09:00,In Transit
SHP007915,Turaiyur,Mini Truck,900,60,15.0,2025-09-21 15:00,Long Distance
SHP007916,Nanguneri,Mini Truck,40,60,0.67,2025-07-03 00:40,On Time
SHP007917,Pulwama,Mini Truck,40,60,0.67,2025-03-22 00:40,On Time
SHP007918,Deccan Gymkhana,Mini Truck,450,60,7.5,2025-06-17 07:30,In Transit
SHP007919,Mahē,Medium Truck,180,50,3.6,2025-03-28 03:36,On Time
SHP007920,Nabha,Mini Truck,40,60,0.67,2025-04-25 00:40,On Time
SHP007921,Dumra,Mini Truck,180,60,3.0,2025-08-28 03:00,On Time
SHP007922,Bandipura,Medium Truck,40,50,0.8,2025-02-11 00:48,On Time
SHP007923,Balrampur,Mini Truck,450,60,7.5,2025-01-25 07:30,In Transit
SHP007924,Faizabad,Mini Truck,40,60,0.67,2025-03-28 00:40,On Time
SHP007925,Bhargain,Medium Truck,40,50,0.8,2025-08-02 00:48,On Time
SHP007926,Rani,Medium Truck,40,50,0.8,2025-10-07 00:48,On Time
SHP007927,Akot,Mini Truck,40,60,0.67,2025-03-08 00:40,On Time
SHP007928,Naroda,Mini Truck,180,60,3.0,2025-05-24 03:00,On Time
SHP007929,Tonk,Medium Truck,180,50,3.6,2025-10-27 03:36,On Time
